bootstrap_iteration,recommendation_type,C1,Q1,C2,predicted_charge_time,_life
125,fast_charge,5.2,58.0,4.55,9.817210070512763,1373.30029296875
125,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1432.9952392578125
125,longevity,3.7,31.0,5.9,10.233881351590824,1469.9083251953125
126,fast_charge,5.2,58.0,4.55,9.817210070512763,1581.2626953125
126,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1609.1900634765625
126,longevity,3.7,31.0,5.9,10.233881351590824,1629.379638671875
127,fast_charge,5.2,58.0,4.55,9.817210070512763,1445.591064453125
127,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1527.78759765625
127,longevity,3.7,31.0,5.9,10.233881351590824,1567.2193603515625
128,fast_charge,5.2,58.0,4.55,9.817210070512763,1362.879638671875
128,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1396.3802490234375
128,longevity,5.0,67.0,4.0,10.213803477106172,1418.370361328125
129,fast_charge,5.2,58.0,4.55,9.817210070512763,1378.1883544921875
129,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1393.7779541015625
129,longevity,5.3,54.0,4.0,10.237011024275983,1403.8433837890625
130,fast_charge,5.2,58.0,4.55,9.817210070512763,1564.940673828125
130,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1738.587646484375
130,longevity,3.7,31.0,5.9,10.233881351590824,1833.276611328125
131,fast_charge,5.2,58.0,4.55,9.817210070512763,1494.070556640625
131,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1649.6259765625
131,longevity,3.7,31.0,5.9,10.233881351590824,1759.816162109375
132,fast_charge,5.2,58.0,4.55,9.817210070512763,1354.0162353515625
132,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1376.33056640625
132,longevity,5.3,54.0,4.0,10.237011024275983,1390.3543701171875
133,fast_charge,5.2,58.0,4.55,9.817210070512763,1307.01220703125
133,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1359.0262451171875
133,longevity,5.0,67.0,4.0,10.213803477106172,1403.4666748046875
134,fast_charge,5.2,58.0,4.55,9.817210070512763,1441.16162109375
134,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1534.5361328125
134,longevity,3.7,31.0,5.9,10.233881351590824,1599.5234375
135,fast_charge,5.2,58.0,4.55,9.817210070512763,1481.8966064453125
135,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1511.31884765625
135,longevity,4.8,80.0,4.8,10.22380347710617,1526.7283935546875
136,fast_charge,5.2,58.0,4.55,9.817210070512763,1409.7962646484375
136,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1511.475341796875
136,longevity,3.7,31.0,5.9,10.233881351590824,1578.33056640625
137,fast_charge,5.2,58.0,4.55,9.817210070512763,1503.369140625
137,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1718.563232421875
137,longevity,3.7,31.0,5.9,10.233881351590824,1845.65576171875
138,fast_charge,5.2,58.0,4.55,9.817210070512763,1314.10595703125
138,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1347.3343505859375
138,longevity,5.0,67.0,4.0,10.213803477106172,1386.7520751953125
139,fast_charge,5.2,58.0,4.55,9.817210070512763,1461.4420166015625
139,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1481.2481689453125
139,longevity,4.8,80.0,4.8,10.22380347710617,1495.5411376953125
140,fast_charge,5.2,58.0,4.55,9.817210070512763,1344.3187255859375
140,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1371.8089599609375
140,longevity,5.0,67.0,4.0,10.213803477106172,1391.1219482421875
141,fast_charge,5.2,58.0,4.55,9.817210070512763,1328.4537353515625
141,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1367.339599609375
141,longevity,5.3,54.0,4.0,10.237011024275983,1389.327880859375
142,fast_charge,5.2,58.0,4.55,9.817210070512763,1383.6495361328125
142,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1531.7938232421875
142,longevity,3.7,31.0,5.9,10.233881351590824,1616.853271484375
143,fast_charge,5.2,58.0,4.55,9.817210070512763,1302.1697998046875
143,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1333.025390625
143,longevity,5.0,67.0,4.0,10.213803477106172,1358.962158203125
144,fast_charge,5.2,58.0,4.55,9.817210070512763,1349.112060546875
144,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1423.7799072265625
144,longevity,5.0,67.0,4.0,10.213803477106172,1464.398681640625
145,fast_charge,5.2,58.0,4.55,9.817210070512763,1264.31201171875
145,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1320.160888671875
145,longevity,5.0,67.0,4.0,10.213803477106172,1359.7550048828125
146,fast_charge,5.2,58.0,4.55,9.817210070512763,1303.6768798828125
146,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1363.04296875
146,longevity,5.0,67.0,4.0,10.213803477106172,1402.5723876953125
147,fast_charge,5.2,58.0,4.55,9.817210070512763,1215.0721435546875
147,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1260.0816650390625
147,longevity,5.0,67.0,4.0,10.213803477106172,1292.3736572265625
148,fast_charge,5.2,58.0,4.55,9.817210070512763,1331.115966796875
148,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1391.1085205078125
148,longevity,5.0,67.0,4.0,10.213803477106172,1431.70703125
149,fast_charge,5.2,58.0,4.55,9.817210070512763,1366.6026611328125
149,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1406.533203125
149,longevity,5.3,54.0,4.0,10.237011024275983,1430.00390625
150,fast_charge,5.2,58.0,4.55,9.817210070512763,1284.894287109375
150,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1325.895751953125
150,longevity,5.0,67.0,4.0,10.213803477106172,1364.8338623046875
151,fast_charge,5.2,58.0,4.55,9.817210070512763,1244.7276611328125
151,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1270.2166748046875
151,longevity,5.3,54.0,4.0,10.237011024275983,1300.0245361328125
152,fast_charge,5.2,58.0,4.55,9.817210070512763,1407.018798828125
152,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1444.232421875
152,longevity,5.0,67.0,4.0,10.213803477106172,1467.7359619140625
153,fast_charge,5.2,58.0,4.55,9.817210070512763,1245.0030517578125
153,ideal_point_compromise,5.35,50.0,4.35,9.969211147102948,1288.5234375
153,longevity,5.3,54.0,4.0,10.237011024275983,1340.572265625
154,fast_charge,5.2,58.0,4.55,9.817210070512763,1357.4505615234375
154,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1373.4306640625
154,longevity,5.0,67.0,4.0,10.213803477106172,1387.5706787109375
155,fast_charge,5.2,58.0,4.55,9.817210070512763,1349.56494140625
155,ideal_point_compromise,4.85,77.0,4.75,10.128524041403512,1426.0294189453125
155,longevity,3.7,31.0,5.9,10.233881351590824,1439.2913818359375
156,fast_charge,5.2,58.0,4.55,9.817210070512763,1364.3118896484375
156,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1405.7999267578125
156,longevity,5.0,67.0,4.0,10.213803477106172,1447.6728515625
157,fast_charge,5.2,58.0,4.55,9.817210070512763,1206.592529296875
157,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1232.338134765625
157,longevity,5.3,54.0,4.0,10.237011024275983,1259.9102783203125
158,fast_charge,5.2,58.0,4.55,9.817210070512763,1338.74365234375
158,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1372.203857421875
158,longevity,5.3,54.0,4.0,10.237011024275983,1392.64501953125
159,fast_charge,5.2,58.0,4.55,9.817210070512763,1417.495361328125
159,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1452.21533203125
159,longevity,5.0,67.0,4.0,10.213803477106172,1474.7098388671875
160,fast_charge,5.2,58.0,4.55,9.817210070512763,1243.2265625
160,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1285.2298583984375
160,longevity,5.0,67.0,4.0,10.213803477106172,1311.5147705078125
161,fast_charge,5.2,58.0,4.55,9.817210070512763,1456.187255859375
161,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1496.8756103515625
161,longevity,5.0,67.0,4.0,10.213803477106172,1520.9552001953125
162,fast_charge,5.2,58.0,4.55,9.817210070512763,1374.285888671875
162,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1397.0123291015625
162,longevity,5.0,67.0,4.0,10.213803477106172,1418.4947509765625
163,fast_charge,5.2,58.0,4.55,9.817210070512763,1490.74853515625
163,ideal_point_compromise,5.0,69.0,4.65,9.923158315815847,1497.83837890625
163,longevity,4.8,80.0,4.8,10.22380347710617,1505.4920654296875
164,fast_charge,5.2,58.0,4.55,9.817210070512763,1266.36572265625
164,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1291.2208251953125
164,longevity,5.0,67.0,4.0,10.213803477106172,1312.6463623046875
165,fast_charge,5.2,58.0,4.55,9.817210070512763,1202.6268310546875
165,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1262.5433349609375
165,longevity,5.6,36.0,4.3,10.220481217969958,1320.1776123046875
166,fast_charge,5.2,58.0,4.55,9.817210070512763,1300.03125
166,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1335.954345703125
166,longevity,5.3,54.0,4.0,10.237011024275983,1355.75390625
167,fast_charge,5.2,58.0,4.55,9.817210070512763,1116.8511962890625
167,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1180.3614501953125
167,longevity,5.6,36.0,4.3,10.220481217969958,1237.3577880859375
168,fast_charge,5.2,58.0,4.55,9.817210070512763,1353.027587890625
168,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1385.3563232421875
168,longevity,5.0,67.0,4.0,10.213803477106172,1417.1832275390625
169,fast_charge,5.2,58.0,4.55,9.817210070512763,1405.238037109375
169,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1439.8909912109375
169,longevity,5.6,19.0,4.6,10.216039501950892,1466.2845458984375
170,fast_charge,5.2,58.0,4.55,9.817210070512763,1285.439208984375
170,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1319.72998046875
170,longevity,4.8,80.0,4.8,10.22380347710617,1340.4794921875
171,fast_charge,5.2,58.0,4.55,9.817210070512763,1425.5552978515625
171,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1502.5535888671875
171,longevity,3.7,31.0,5.9,10.233881351590824,1567.5892333984375
172,fast_charge,5.2,58.0,4.55,9.817210070512763,1325.0994873046875
172,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1345.0833740234375
172,longevity,4.8,80.0,4.8,10.22380347710617,1356.7398681640625
173,fast_charge,5.2,58.0,4.55,9.817210070512763,1454.9632568359375
173,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1547.5692138671875
173,longevity,3.7,31.0,5.9,10.233881351590824,1635.9886474609375
174,fast_charge,5.2,58.0,4.55,9.817210070512763,1478.23486328125
174,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1616.9224853515625
174,longevity,3.7,31.0,5.9,10.233881351590824,1707.210693359375
175,fast_charge,5.2,58.0,4.55,9.817210070512763,1347.1060791015625
175,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1381.4884033203125
175,longevity,4.8,80.0,4.8,10.22380347710617,1406.60595703125
176,fast_charge,5.2,58.0,4.55,9.817210070512763,1416.80126953125
176,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1436.6759033203125
176,longevity,5.0,67.0,4.0,10.213803477106172,1448.5601806640625
177,fast_charge,5.2,58.0,4.55,9.817210070512763,1404.6214599609375
177,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1414.987548828125
177,longevity,5.6,36.0,4.3,10.220481217969958,1424.287841796875
178,fast_charge,5.2,58.0,4.55,9.817210070512763,1270.8143310546875
178,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1304.6090087890625
178,longevity,5.3,54.0,4.0,10.237011024275983,1325.133056640625
179,fast_charge,5.2,58.0,4.55,9.817210070512763,1324.9246826171875
179,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1364.713134765625
179,longevity,5.3,54.0,4.0,10.237011024275983,1387.579345703125
180,fast_charge,5.2,58.0,4.55,9.817210070512763,1423.3245849609375
180,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1472.6185302734375
180,longevity,4.8,80.0,4.8,10.22380347710617,1510.6219482421875
181,fast_charge,5.2,58.0,4.55,9.817210070512763,1249.8035888671875
181,ideal_point_compromise,5.25,56.0,4.25,10.012038771223818,1280.9283447265625
181,longevity,5.3,54.0,4.0,10.237011024275983,1307.5152587890625
182,fast_charge,5.2,58.0,4.55,9.817210070512763,1415.3575439453125
182,ideal_point_compromise,5.45,41.0,4.45,9.995991911288213,1433.160400390625
182,longevity,5.6,36.0,4.3,10.220481217969958,1444.6044921875
183,fast_charge,5.2,58.0,4.55,9.817210070512763,1493.2474365234375
183,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1567.3634033203125
183,longevity,3.7,31.0,5.9,10.233881351590824,1602.13427734375
184,fast_charge,5.2,58.0,4.55,9.817210070512763,1446.357177734375
184,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1480.3218994140625
184,longevity,3.7,31.0,5.9,10.233881351590824,1491.1904296875
185,fast_charge,5.2,58.0,4.55,9.817210070512763,1469.1500244140625
185,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1499.046142578125
185,longevity,5.6,19.0,4.6,10.216039501950892,1512.6943359375
186,fast_charge,5.2,58.0,4.55,9.817210070512763,1298.8192138671875
186,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1371.9210205078125
186,longevity,5.0,67.0,4.0,10.213803477106172,1414.0067138671875
187,fast_charge,5.2,58.0,4.55,9.817210070512763,1365.5916748046875
187,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1406.9268798828125
187,longevity,5.3,54.0,4.0,10.237011024275983,1434.2520751953125
188,fast_charge,5.2,58.0,4.55,9.817210070512763,1443.8828125
188,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1542.4388427734375
188,longevity,3.7,31.0,5.9,10.233881351590824,1624.73095703125
189,fast_charge,5.2,58.0,4.55,9.817210070512763,1407.8590087890625
189,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1430.8968505859375
189,longevity,4.8,80.0,4.8,10.22380347710617,1447.1917724609375
190,fast_charge,5.2,58.0,4.55,9.817210070512763,1252.338623046875
190,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1295.8582763671875
190,longevity,5.0,67.0,4.0,10.213803477106172,1341.7469482421875
191,fast_charge,5.2,58.0,4.55,9.817210070512763,1289.453125
191,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1313.1204833984375
191,longevity,5.0,67.0,4.0,10.213803477106172,1333.2802734375
192,fast_charge,5.2,58.0,4.55,9.817210070512763,1240.229736328125
192,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1292.7271728515625
192,longevity,5.3,54.0,4.0,10.237011024275983,1324.6068115234375
193,fast_charge,5.2,58.0,4.55,9.817210070512763,1286.0213623046875
193,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1382.8392333984375
193,longevity,3.7,31.0,5.9,10.233881351590824,1442.4124755859375
194,fast_charge,5.2,58.0,4.55,9.817210070512763,1312.0028076171875
194,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1340.7930908203125
194,longevity,5.0,67.0,4.0,10.213803477106172,1366.1258544921875
195,fast_charge,5.2,58.0,4.55,9.817210070512763,1157.621826171875
195,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1194.7242431640625
195,longevity,5.0,67.0,4.0,10.213803477106172,1222.4189453125
196,fast_charge,5.2,58.0,4.55,9.817210070512763,1491.7882080078125
196,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1523.9449462890625
196,longevity,4.8,80.0,4.8,10.22380347710617,1548.0872802734375
197,fast_charge,5.2,58.0,4.55,9.817210070512763,1422.78515625
197,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1471.75439453125
197,longevity,4.8,80.0,4.8,10.22380347710617,1497.867431640625
198,fast_charge,5.2,58.0,4.55,9.817210070512763,1356.2691650390625
198,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1395.322509765625
198,longevity,5.0,67.0,4.0,10.213803477106172,1419.2943115234375
199,fast_charge,5.2,58.0,4.55,9.817210070512763,1332.49365234375
199,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1372.4757080078125
199,longevity,5.0,67.0,4.0,10.213803477106172,1399.7137451171875
200,fast_charge,5.2,58.0,4.55,9.817210070512763,1325.739990234375
200,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1388.0233154296875
200,longevity,5.0,67.0,4.0,10.213803477106172,1456.4613037109375
201,fast_charge,5.2,58.0,4.55,9.817210070512763,1502.8709716796875
201,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1690.574462890625
201,longevity,3.7,31.0,5.9,10.233881351590824,1790.2906494140625
202,fast_charge,5.2,58.0,4.55,9.817210070512763,1365.821044921875
202,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1398.258544921875
202,longevity,5.3,54.0,4.0,10.237011024275983,1416.4656982421875
203,fast_charge,5.2,58.0,4.55,9.817210070512763,1389.2611083984375
203,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1423.9068603515625
203,longevity,5.0,67.0,4.0,10.213803477106172,1446.5421142578125
204,fast_charge,5.2,58.0,4.55,9.817210070512763,1334.6929931640625
204,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1377.500732421875
204,longevity,5.0,67.0,4.0,10.213803477106172,1416.1927490234375
205,fast_charge,5.2,58.0,4.55,9.817210070512763,1425.0130615234375
205,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1470.8319091796875
205,longevity,5.3,54.0,4.0,10.237011024275983,1499.220703125
206,fast_charge,5.2,58.0,4.55,9.817210070512763,1221.679443359375
206,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1287.141845703125
206,longevity,5.6,36.0,4.3,10.220481217969958,1351.27978515625
207,fast_charge,5.2,58.0,4.55,9.817210070512763,1463.256591796875
207,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1527.0570068359375
207,longevity,4.8,80.0,4.8,10.22380347710617,1564.2911376953125
208,fast_charge,5.2,58.0,4.55,9.817210070512763,1314.2347412109375
208,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1341.2572021484375
208,longevity,5.3,54.0,4.0,10.237011024275983,1354.899169921875
209,fast_charge,5.2,58.0,4.55,9.817210070512763,1299.54296875
209,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1334.4771728515625
209,longevity,5.0,67.0,4.0,10.213803477106172,1355.9212646484375
210,fast_charge,5.2,58.0,4.55,9.817210070512763,1284.027587890625
210,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1317.800048828125
210,longevity,5.6,36.0,4.3,10.220481217969958,1347.541259765625
211,fast_charge,5.2,58.0,4.55,9.817210070512763,1322.363525390625
211,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1366.08837890625
211,longevity,5.0,67.0,4.0,10.213803477106172,1396.02001953125
212,fast_charge,5.2,58.0,4.55,9.817210070512763,1529.587158203125
212,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1632.1807861328125
212,longevity,3.7,31.0,5.9,10.233881351590824,1687.2000732421875
213,fast_charge,5.2,58.0,4.55,9.817210070512763,1367.9256591796875
213,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1413.6015625
213,longevity,5.0,67.0,4.0,10.213803477106172,1443.9052734375
214,fast_charge,5.2,58.0,4.55,9.817210070512763,1512.059326171875
214,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1550.7552490234375
214,longevity,5.3,54.0,4.0,10.237011024275983,1573.4775390625
215,fast_charge,5.2,58.0,4.55,9.817210070512763,1407.94384765625
215,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1439.4786376953125
215,longevity,5.3,54.0,4.0,10.237011024275983,1460.2320556640625
216,fast_charge,5.2,58.0,4.55,9.817210070512763,1504.2791748046875
216,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1615.027099609375
216,longevity,3.7,31.0,5.9,10.233881351590824,1664.68994140625
217,fast_charge,5.2,58.0,4.55,9.817210070512763,1422.8626708984375
217,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1426.3306884765625
217,longevity,5.0,67.0,4.0,10.213803477106172,1428.3992919921875
218,fast_charge,5.2,58.0,4.55,9.817210070512763,1406.512939453125
218,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1477.506103515625
