C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,nearest_strategy,nearest_strategy_code,bootstrap_valid_n,eol_median,eol_p10,eol_p90,eol_ci95_low,eol_ci95_high,eol_a_distribution_median,eol_a_distribution_p10,bootstrap_valid_iterations,life_interval_width_ratio,risk_grade
4.0,34.0,5.6,5.1000000000000005,4.928571428571429,10.028571428571428,0.1714285714285717,0.22864863982574504,0,True,True,True,True,0.009941927937745511,0.0017382164622068244,0.008203711475538687,0.0008691082311034122,0.009941927937745511,0.011680144399952335,0.0017382164622068244,1.0,0.980116144124509,1116.7351834185392,False,10.252374905677598,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1134.1926,941.6724,1566.4794,909.8965,1692.6157,1130.437,940.6234,1000,0.5508826,moderate_model_uncertainty
4.0,34.0,5.65,5.1000000000000005,4.884955752212389,9.98495575221239,0.21504424778761155,0.21133497571937115,0,True,True,True,True,0.010048674657581637,0.0017343082560794696,0.008314366401502168,0.0008671541280397348,0.010048674657581639,0.011782982913661108,0.0017343082560794696,1.0,0.9799026506848367,1113.1474980644591,False,10.20875922931856,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1130.2332,937.6153,1568.1353,906.0234,1700.2463,1126.6511,935.6294,1000,0.55786717,moderate_model_uncertainty
4.0,35.0,5.6,5.25,4.821428571428572,10.071428571428573,0.42857142857142794,0.23272605187513312,0,True,True,True,True,0.009902955699369016,0.0017362254568901807,0.008166730242478834,0.0008681127284450904,0.009902955699369016,0.011639181156259195,0.0017362254568901807,1.0,0.980194088601262,1118.6832395540146,False,10.295232048534743,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1135.6687,943.3096,1568.8112,912.6159,1693.6741,1131.9592,941.655,1000,0.5507782,moderate_model_uncertainty
4.0,35.0,5.65,5.25,4.778761061946902,10.028761061946902,0.4712389380530979,0.21573985883357544,0,True,True,True,True,0.01000970241920514,0.001732317250762826,0.008277385168442314,0.000866158625381413,0.01000970241920514,0.011742019669967966,0.001732317250762826,1.0,0.9799805951615896,1115.0875194697694,False,10.252564539053072,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1132.0266,938.8251,1569.3373,909.41876,1701.3578,1128.3408,937.43256,1000,0.5569765,moderate_model_uncertainty
4.0,36.0,5.55,5.3999999999999995,4.756756756756757,10.156756756756756,0.6432432432432424,0.2560915655654778,0,True,True,True,True,0.009757236741156396,0.0017381426577008918,0.008019094083455504,0.0008690713288504459,0.009757236741156396,0.011495379398857287,0.0017381426577008918,1.0,0.9804855265176872,1124.2503686864502,False,10.380560233862926,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1141.3418,949.2773,1566.3684,919.29224,1687.0442,1138.2017,947.1279,1000,0.54067165,moderate_model_uncertainty
4.0,36.0,5.6,5.3999999999999995,4.714285714285714,10.114285714285714,0.685714285714285,0.2378657601898074,0,True,True,True,True,0.009863983460992518,0.001734234451573537,0.008129749009418982,0.0008671172257867686,0.009863983460992518,0.011598217912566055,0.001734234451573537,1.0,0.9802720330780149,1120.6372807370237,False,10.338089191391884,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1137.8285,945.11536,1570.072,916.05585,1694.734,1133.5458,942.56146,1000,0.5492538,moderate_model_uncertainty
4.0,36.0,5.65,5.3999999999999995,4.672566371681415,10.072566371681415,0.7274336283185843,0.22127447059888966,0,True,True,True,True,0.009970730180828644,0.0017303262454461826,0.008240403935382461,0.0008651631227230913,0.009970730180828644,0.011701056426274826,0.0017303262454461826,1.0,0.9800585396383428,1117.033505340643,False,10.296369848787585,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1134.3876,940.96594,1571.5156,911.7963,1702.471,1130.0758,938.3489,1000,0.5558503,moderate_model_uncertainty
4.0,37.0,5.55,5.55,4.648648648648649,10.19864864864865,0.9013513513513507,0.2617997030653954,0,True,True,True,True,0.009718264502779898,0.0017361516523842482,0.00798211285039565,0.0008680758261921241,0.009718264502779898,0.011454416155164146,0.0017361516523842482,1.0,0.9805634709944403,1126.2184960411882,False,10.42245212575482,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1143.0536,951.37646,1567.1516,921.78796,1689.4778,1140.3633,948.47266,1000,0.53871065,moderate_model_uncertainty
4.0,37.0,5.6,5.55,4.607142857142858,10.157142857142858,0.9428571428571422,0.2440006443475647,0,True,True,True,True,0.009825011222616023,0.0017322434462568937,0.008092767776359129,0.0008661217231284468,0.009825011222616023,0.011557254668872917,0.0017322434462568937,1.0,0.9803499775547679,1122.5973317880566,False,10.380946334249028,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1139.6,947.3326,1570.3298,917.2861,1695.7954,1135.8716,944.32196,1000,0.5466806,moderate_model_uncertainty
4.0,38.0,5.5,5.7,4.581818181818182,10.281818181818181,1.1181818181818182,0.2870898477008443,0,True,True,True,True,0.009572545544567278,0.001738068853194959,0.007834476691372319,0.0008690344265974795,0.009572545544567278,0.011310614397762236,0.001738068853194959,1.0,0.9808549089108655,1131.8312006000597,False,10.505621658924351,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1148.5908,957.7112,1567.3866,926.14056,1682.1583,1146.7583,954.723,1000,0.53080297,moderate_model_uncertainty
4.0,38.0,5.55,5.7,4.54054054054054,10.24054054054054,1.1594594594594598,0.26838921181475417,0,True,True,True,True,0.009679292264403401,0.0017341606470676046,0.007945131617335796,0.0008670803235338023,0.009679292264403401,0.011413452911471006,0.0017341606470676046,1.0,0.9806414154711932,1128.1926787101113,False,10.46434401764671,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1144.8333,953.6789,1567.9359,921.967,1691.9337,1142.7668,950.4257,1000,0.5365471,moderate_model_uncertainty
4.0,38.0,5.6,5.7,4.5,10.2,1.2000000000000002,0.25105776015778225,0,True,True,True,True,0.009786038984239527,0.00173025244094025,0.008055786543299278,0.000865126220470125,0.009786038984239527,0.011516291425179778,0.00173025244094025,1.0,0.9804279220315208,1124.563417652927,False,10.42380347710617,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1141.3748,949.72504,1570.4453,917.54474,1696.8583,1138.0564,946.4619,1000,0.54383564,moderate_model_uncertainty
4.0,39.0,5.5,5.8500000000000005,4.472727272727273,10.322727272727274,1.3772727272727279,0.2940267931130999,0,True,True,True,True,0.009533573306190783,0.0017360778478783157,0.007797495458312468,0.0008680389239391578,0.009533573306190783,0.0112696511540691,0.0017360778478783157,1.0,0.9809328533876184,1133.8195806480455,False,10.546530749833444,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1150.7532,959.85596,1568.1569,926.4153,1684.1133,1148.8086,957.0442,1000,0.5286111,moderate_model_uncertainty
4.0,39.0,5.55,5.8500000000000005,4.4324324324324325,10.282432432432433,1.417567567567568,0.2757969242649828,0,True,True,True,True,0.009640320026026907,0.001732169641750961,0.007908150384275947,0.0008660848208754805,0.009640320026026907,0.011372489667777869,0.001732169641750961,1.0,0.9807193599479462,1130.1729417984325,False,10.506235909538603,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1147.1492,955.8041,1568.7062,922.0265,1694.3997,1144.5074,952.6629,1000,0.5342828,moderate_model_uncertainty
4.0,39.0,5.6,5.8500000000000005,4.392857142857142,10.242857142857144,1.4571428571428582,0.25896172178706683,0,True,True,True,True,0.00974706674586303,0.0017282614356236064,0.008018805310239423,0.0008641307178118032,0.00974706674586303,0.011475328181486636,0.0017282614356236064,1.0,0.980505866508274,1126.5355634035043,False,10.466660619963314,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1143.4619,951.7008,1571.357,917.875,1699.0758,1140.1536,947.9581,1000,0.54191244,moderate_model_uncertainty
4.0,40.0,5.5,6.0,4.363636363636363,10.363636363636363,1.6363636363636367,0.3016959055173227,0,True,True,True,True,0.009494601067814287,0.001734086842561672,0.007760514225252615,0.000867043421280836,0.009494601067814287,0.01122868791037596,0.001734086842561672,1.0,0.9810107978643715,1135.8140867567863,False,10.587439840742533,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1153.3413,962.3401,1569.4126,927.9007,1686.539,1150.8015,958.5821,1000,0.5263598,moderate_model_uncertainty
4.0,40.0,5.55,6.0,4.324324324324325,10.324324324324325,1.6756756756756754,0.2839588135127493,0,True,True,True,True,0.00960134778765041,0.0017301786364343175,0.007871169151216093,0.0008650893182171588,0.00960134778765041,0.011331526424084727,0.0017301786364343175,1.0,0.9807973044246991,1132.1593105379175,False,10.548127801430494,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1149.3291,957.90924,1571.0878,923.7025,1694.5656,1146.6243,954.52094,1000,0.53350997,moderate_model_uncertainty
4.0,40.0,5.6,6.0,4.285714285714286,10.285714285714285,1.7142857142857144,0.2676375117364266,0,True,True,True,True,0.009708094507486534,0.001726270430306963,0.00798182407717957,0.0008631352151534815,0.009708094507486532,0.011434364937793496,0.001726270430306963,1.0,0.9805838109850269,1128.513794238452,False,10.509517762820455,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1146.1113,954.1813,1572.6654,919.2499,1701.5713,1142.2583,950.28864,1000,0.539637,moderate_model_uncertainty
4.0,41.0,5.55,6.1499999999999995,4.216216216216217,10.366216216216216,1.9337837837837828,0.29281182016984214,0,True,True,True,True,0.009562375549273913,0.001728187631117674,0.007834187918156238,0.000864093815558837,0.009562375549273913,0.011290563180391585,0.001728187631117674,1.0,0.9808752489014522,1134.1518102876232,False,10.590019693322386,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1151.6418,960.0385,1573.7139,924.1733,1695.3187,1148.7217,955.93085,1000,0.53287,moderate_model_uncertainty
4.0,41.0,5.6,6.1499999999999995,4.178571428571429,10.32857142857143,1.9714285714285706,0.2770126205573918,0,True,True,True,True,0.009669122269110039,0.0017242794249903194,0.00794484284411972,0.0008621397124951597,0.009669122269110039,0.011393401694100358,0.0017242794249903194,1.0,0.9806617554617799,1130.4981354839692,False,10.552374905677599,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1148.293,955.8823,1574.832,919.03204,1704.0771,1144.5459,951.5584,1000,0.53901726,moderate_model_uncertainty
4.0,42.0,5.55,6.3,4.108108108108109,10.40810810810811,2.191891891891891,0.3022952302184862,0,True,True,True,True,0.009523403310897419,0.0017261966258010305,0.007797206685096389,0.0008630983129005153,0.009523403310897419,0.01124959993669845,0.0017261966258010305,1.0,0.9809531933782052,1136.1504665346404,False,10.63191158521428,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1153.8286,961.87415,1574.3447,922.6805,1697.7902,1150.9666,957.15625,1000,0.5308159,moderate_model_uncertainty
4.0,42.0,5.6,6.3,4.071428571428572,10.371428571428572,2.2285714285714278,0.28701852924462057,0,True,True,True,True,0.009630150030733541,0.0017222884196736758,0.007907861611059865,0.0008611442098368379,0.009630150030733541,0.011352438450407216,0.0017222884196736758,1.0,0.9807396999385328,1132.4886125945402,False,10.595232048534742,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1150.2332,957.489,1577.1614,917.339,1706.5934,1146.8506,952.68567,1000,0.5387363,moderate_model_uncertainty
4.0,43.0,5.6,6.45,3.9642857142857144,10.414285714285715,2.4857142857142858,0.29759161653763144,0,True,True,True,True,0.009591177792357046,0.0017202974143570322,0.007870880378000013,0.0008601487071785161,0.009591177792357046,0.011311475206714078,0.0017202974143570322,1.0,0.980817644415286,1134.4852511536842,False,10.638089191391884,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1152.2135,959.846,1577.8882,918.1033,1707.389,1148.967,954.57336,1000,0.53639555,moderate_model_uncertainty
4.0,44.0,5.6,6.6,3.857142857142857,10.457142857142857,2.7428571428571424,0.30867360473367367,0,True,True,True,True,0.00955220555398055,0.0017183064090403888,0.00783389914494016,0.0008591532045201944,0.00955220555398055,0.011270511963020938,0.0017183064090403888,1.0,0.9808955888920389,1136.4880768747141,False,10.680946334249027,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1154.6699,960.7909,1578.5853,920.71686,1709.2626,1151.0789,956.0133,1000,0.53503984,moderate_model_uncertainty
4.05,30.0,5.65,4.444444444444445,5.309734513274336,9.75417895771878,-0.865290068829891,0.22696978291647943,0,True,True,True,True,0.010090571687765924,0.0017457333207059323,0.008344838367059992,0.0008728666603529661,0.010090571687765924,0.011836305008471857,0.0017457333207059323,1.0,0.9798188566244681,1109.3736442338472,False,9.97798243482495,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1125.2095,935.17944,1558.4806,901.7054,1691.7704,1123.2977,932.1939,1000,0.5539423,moderate_model_uncertainty
4.05,32.0,5.6,4.7407407407407405,5.142857142857142,9.883597883597883,-0.40211640211640187,0.24317280047120787,0,True,True,True,True,0.009905880491176806,0.0017456595161999997,0.008160220974976807,0.0008728297580999999,0.009905880491176806,0.011651540007376806,0.0017456595161999997,1.0,0.9801882390176464,1116.8131541313935,False,10.107401360704053,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1133.1687,941.883,1559.2096,910.4701,1686.4387,1130.7493,941.0013,1000,0.54477906,moderate_model_uncertainty
4.05,33.0,5.6,4.888888888888889,5.035714285714286,9.924603174603174,-0.1468253968253963,0.2448249288207919,0,True,True,True,True,0.00986690825280031,0.0017436685108833563,0.008123239741916954,0.0008718342554416782,0.00986690825280031,0.011610576763683666,0.0017436685108833563,1.0,0.9802661834943993,1118.7584824494709,False,10.148406651709344,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1135.2405,944.6145,1560.3176,913.39905,1687.5278,1132.7153,943.05023,1000,0.5423548,moderate_model_uncertainty
4.05,34.0,5.55,5.037037037037038,4.972972972972974,10.010010010010012,0.0640640640640644,0.2651145802485563,0,True,True,True,True,0.00972118929458769,0.0017455857116940672,0.007975603582893622,0.0008727928558470336,0.00972118929458769,0.011466775006281757,0.0017455857116940672,1.0,0.9805576214108246,1124.3176266830087,False,10.233813487116182,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1141.5684,950.55444,1560.8203,919.304,1681.1072,1138.2217,949.01654,1000,0.5345855,moderate_model_uncertainty
4.05,34.0,5.6,5.037037037037038,4.928571428571429,9.965608465608467,0.10846560846560926,0.24755397507870022,0,True,True,True,True,0.009827936014423815,0.0017416775055667127,0.008086258508857103,0.0008708387527833563,0.009827936014423815,0.01156961351999053,0.0017416775055667127,1.0,0.9803441279711524,1120.7097718636319,False,10.189411942714637,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1137.9546,946.1164,1561.416,914.2024,1688.6185,1134.3783,944.8448,1000,0.54070663,moderate_model_uncertainty
4.05,35.0,5.55,5.185185185185185,4.864864864864865,10.05005005005005,0.3203203203203202,0.2686390801569869,0,True,True,True,True,0.009682217056211194,0.0017435947063774236,0.00793862234983377,0.0008717973531887118,0.009682217056211194,0.011425811762588618,0.0017435947063774236,1.0,0.9806355658875776,1126.282941689848,False,10.27385352715622,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1143.9763,952.16504,1563.1027,920.8877,1682.1475,1139.9497,951.0045,1000,0.5340474,moderate_model_uncertainty
4.05,35.0,5.6,5.185185185185185,4.821428571428572,10.006613756613756,0.36375661375661306,0.2513248601004079,0,True,True,True,True,0.009788963776047318,0.001739686500250069,0.008049277275797248,0.0008698432501250345,0.009788963776047318,0.011528650276297386,0.001739686500250069,1.0,0.9804220724479054,1122.6670470056006,False,10.230417233719926,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1140.4419,947.72156,1563.1057,917.64197,1689.7108,1136.2704,946.10516,1000,0.5396015,moderate_model_uncertainty
4.05,36.0,5.5,5.333333333333333,4.8,10.133333333333333,0.5333333333333332,0.2915020954834268,0,True,True,True,True,0.009536498097998575,0.0017455119071881347,0.007790986190810441,0.0008727559535940673,0.009536498097998575,0.01128201000518671,0.0017455119071881347,1.0,0.9809270038040029,1131.887451580221,False,10.357136810439503,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1148.835,958.51587,1559.9758,927.66925,1675.6577,1146.1713,956.65356,1000,0.52353907,moderate_model_uncertainty
4.05,36.0,5.55,5.333333333333333,4.756756756756757,10.09009009009009,0.576576576576576,0.2731037532456848,0,True,True,True,True,0.009643244817834698,0.0017416037010607802,0.007901641116773918,0.0008708018505303901,0.009643244817834698,0.011384848518895478,0.0017416037010607802,1.0,0.9807135103643305,1128.2542874696967,False,10.31389356719626,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1145.6079,953.95435,1565.564,924.3835,1683.1892,1141.7472,952.04565,1000,0.53387344,moderate_model_uncertainty
4.05,36.0,5.6,5.333333333333333,4.714285714285714,10.047619047619047,0.6190476190476186,0.2560915655654778,0,True,True,True,True,0.009749991537670822,0.0017376954949334254,0.008012296042737397,0.0008688477474667127,0.009749991537670822,0.011487687032604249,0.0017376954949334254,1.0,0.9805000169246584,1124.6303326308998,False,10.271422524725217,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1142.7036,950.1185,1565.4375,920.6745,1690.8046,1137.791,947.25665,1000,0.5384764,moderate_model_uncertainty
4.05,37.0,5.5,5.481481481481482,4.690909090909091,10.172390572390572,0.7905723905723905,0.2965293682632138,0,True,True,True,True,0.009497525859622078,0.001743520901871491,0.007754004957750587,0.0008717604509357455,0.009497525859622078,0.011241046761493569,0.001743520901871491,1.0,0.9810049482807559,1133.872932981603,False,10.396194049496742,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1150.8262,960.4917,1560.7615,930.6062,1676.6886,1148.0374,958.2431,1000,0.521599,moderate_model_uncertainty
4.05,37.0,5.55,5.481481481481482,4.648648648648649,10.13013013013013,0.8328328328328327,0.27846338109028207,0,True,True,True,True,0.0096042725794582,0.0017396126957441365,0.007864659883714063,0.0008698063478720683,0.0096042725794582,0.011343885275202336,0.0017396126957441365,1.0,0.9807914548410837,1130.2316889349117,False,10.3539336072363,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1147.2424,956.4336,1565.8182,926.0687,1684.2323,1143.793,953.2154,1000,0.5311734,moderate_model_uncertainty
4.05,37.0,5.6,5.481481481481482,4.607142857142858,10.088624338624339,0.8743386243386242,0.2617997030653954,0,True,True,True,True,0.009711019299294327,0.001735704489616782,0.007975314809677544,0.000867852244808391,0.009711019299294327,0.011446723788911109,0.001735704489616782,1.0,0.9805779614014113,1126.5996536195744,False,10.312427815730508,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1144.3353,952.2182,1568.0165,921.44666,1691.8861,1139.4639,949.19763,1000,0.5381275,moderate_model_uncertainty
4.05,38.0,5.45,5.62962962962963,4.623853211009174,10.253482840638803,1.0057764186204556,0.3212416596918774,0,True,True,True,True,0.009351806901409458,0.0017454381026822021,0.007606368798727256,0.0008727190513411011,0.009351806901409458,0.01109724500409166,0.0017454381026822021,1.0,0.9812963861971811,1139.523013593406,False,10.477286317744973,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1157.2826,966.67847,1560.7595,933.1958,1671.0614,1154.3577,964.47504,1000,0.51334137,moderate_model_uncertainty
