response,predictor,standardized_beta,alpha,iteration
A,E1,0.10877942517865732,10.0,678
A,E2,-0.1384651768277339,10.0,678
R100,E1,-0.1470592877218197,10.0,679
R100,E2,0.1722872094168261,10.0,679
A,E1,0.14121845615672882,10.0,679
A,E2,-0.16786870996747277,10.0,679
R100,E1,-0.23745850665983934,10.0,680
R100,E2,0.23674998816885867,10.0,680
A,E1,0.01185041574118558,10.0,680
A,E2,-0.006610568584358475,10.0,680
R100,E1,-0.10516914926711166,10.0,681
R100,E2,0.1338528196967733,10.0,681
A,E1,-0.14958353976922548,10.0,681
A,E2,0.1668070549374982,10.0,681
R100,E1,-0.2617475260486319,10.0,682
R100,E2,0.2637390994572592,10.0,682
A,E1,-0.1855145415988738,10.0,682
A,E2,0.19043400508389818,10.0,682
R100,E1,-0.13195581911056092,10.0,683
R100,E2,0.16357231149834164,10.0,683
A,E1,0.15402005593865994,10.0,683
A,E2,-0.16758922844587168,10.0,683
R100,E1,-0.12531925027131838,10.0,684
R100,E2,0.16084642652471964,10.0,684
A,E1,0.005525952994948947,10.0,684
A,E2,-0.02959707710318801,10.0,684
R100,E1,-0.2497673314724394,10.0,685
R100,E2,0.2529429944912494,10.0,685
A,E1,0.021748736261747798,10.0,685
A,E2,-0.009912754263442685,10.0,685
R100,E1,-0.2158919505675157,10.0,686
R100,E2,0.22319075086852372,10.0,686
A,E1,0.017056346646733073,10.0,686
A,E2,-0.018616419190129182,10.0,686
R100,E1,-0.23423341566017897,10.0,687
R100,E2,0.23824961963683972,10.0,687
A,E1,-0.1549649108824327,10.0,687
A,E2,0.15771857976102122,10.0,687
R100,E1,-0.2658723195053105,10.0,688
R100,E2,0.2661763637824806,10.0,688
A,E1,0.2689988211619527,10.0,688
A,E2,-0.2691029996445582,10.0,688
R100,E1,-0.19273218349935942,10.0,689
R100,E2,0.2035819352657023,10.0,689
A,E1,-0.2237684324748599,10.0,689
A,E2,0.23154438859142804,10.0,689
R100,E1,-0.17084235358853844,10.0,690
R100,E2,0.19707002862680423,10.0,690
A,E1,0.09283350385416765,10.0,690
A,E2,-0.11754496610566435,10.0,690
R100,E1,-0.17762355025034074,10.0,691
R100,E2,0.19410939750740439,10.0,691
A,E1,-0.10744891740881082,10.0,691
A,E2,0.09014609273734034,10.0,691
R100,E1,-0.22202822560218655,10.0,692
R100,E2,0.2292584872310196,10.0,692
A,E1,-0.2580872789033065,10.0,692
A,E2,0.25805168301945575,10.0,692
R100,E1,-0.2574480814361837,10.0,693
R100,E2,0.25812121375535857,10.0,693
A,E1,-0.04799944509625995,10.0,693
A,E2,0.04836215269564721,10.0,693
R100,E1,-0.15768070794129666,10.0,694
R100,E2,0.18824867755022529,10.0,694
A,E1,0.035514737987750476,10.0,694
A,E2,-0.06994851930122874,10.0,694
R100,E1,-0.229997809965435,10.0,695
R100,E2,0.2269847592678872,10.0,695
A,E1,0.22141240196062997,10.0,695
A,E2,-0.22364886717754745,10.0,695
R100,E1,-0.160394234576454,10.0,696
R100,E2,0.1796217633964372,10.0,696
A,E1,-0.1047563361722235,10.0,696
A,E2,0.08704031394285018,10.0,696
R100,E1,-0.2594483136561773,10.0,698
R100,E2,0.2598130570141868,10.0,698
A,E1,0.017392372641928378,10.0,698
A,E2,-0.017675512733743532,10.0,698
R100,E1,0.07489908957250933,10.0,699
R100,E2,-0.06348878265098676,10.0,699
A,E1,-0.037490965763100945,10.0,699
A,E2,0.03566278485191165,10.0,699
R100,E1,-0.2011932787238253,10.0,700
R100,E2,0.21424048347839184,10.0,700
A,E1,-0.13614009164390622,10.0,700
A,E2,0.15271830206138984,10.0,700
R100,E1,-0.22232934533790638,10.0,701
R100,E2,0.22918241715450255,10.0,701
A,E1,-0.08646112465292127,10.0,701
A,E2,0.08288566438031944,10.0,701
R100,E1,-0.25911749791241323,10.0,702
R100,E2,0.259404660652975,10.0,702
A,E1,0.07522974088500291,10.0,702
A,E2,-0.07514082276985025,10.0,702
R100,E1,-0.1746785434115413,10.0,703
R100,E2,0.18825223728903104,10.0,703
A,E1,-0.17619206993286857,10.0,703
A,E2,0.18871362754471113,10.0,703
R100,E1,-0.1887541672621018,10.0,704
R100,E2,0.18352043537763812,10.0,704
A,E1,-0.1412395166484129,10.0,704
A,E2,0.1361451378103262,10.0,704
R100,E1,-0.150698012805416,10.0,705
R100,E2,0.17257785377787124,10.0,705
A,E1,-0.12900408884050618,10.0,705
A,E2,0.15024462894458204,10.0,705
R100,E1,-0.15276293739152705,10.0,706
R100,E2,0.17274699272652574,10.0,706
A,E1,-0.18461131436221742,10.0,706
A,E2,0.19953559141671962,10.0,706
R100,E1,-0.22537468381175474,10.0,707
R100,E2,0.23160936685637545,10.0,707
A,E1,-0.24094219324826777,10.0,707
A,E2,0.2460842970392315,10.0,707
R100,E1,-0.272115868783832,10.0,708
R100,E2,0.27197599670492867,10.0,708
A,E1,-0.1734358180662195,10.0,708
A,E2,0.17325983261364014,10.0,708
R100,E1,-0.16355893112678208,10.0,709
R100,E2,0.18253336868300246,10.0,709
A,E1,0.0083590496201583,10.0,709
A,E2,-0.033185303112312096,10.0,709
R100,E1,-0.11392961947106844,10.0,710
R100,E2,0.13883596726526612,10.0,710
A,E1,0.1081896077336738,10.0,710
A,E2,-0.12513263265761496,10.0,710
R100,E1,-0.15668965768100468,10.0,711
R100,E2,0.1762260542833343,10.0,711
A,E1,-0.25481108594052704,10.0,711
A,E2,0.2591363908358093,10.0,711
R100,E1,-0.1908006061933996,10.0,712
R100,E2,0.21043135259584844,10.0,712
A,E1,-0.13579355327340814,10.0,712
A,E2,0.14199390609219995,10.0,712
R100,E1,-0.15446474906772184,10.0,713
R100,E2,0.153659849592786,10.0,713
A,E1,0.04696358915101708,10.0,713
A,E2,-0.04648864989067354,10.0,713
R100,E1,-0.1397490079136223,10.0,714
R100,E2,0.16088210306996722,10.0,714
A,E1,0.035926863351839124,10.0,714
A,E2,-0.05774639958453883,10.0,714
R100,E1,-0.17639634650915823,10.0,715
R100,E2,0.19045097015470372,10.0,715
A,E1,-0.20041316270885576,10.0,715
A,E2,0.20736779130361488,10.0,715
R100,E1,-0.17134665702026658,10.0,716
R100,E2,0.19519248828464728,10.0,716
A,E1,0.10556341966325707,10.0,716
A,E2,-0.12771203028173903,10.0,716
R100,E1,-0.06353042060852837,10.0,717
R100,E2,0.10230942552019164,10.0,717
A,E1,-0.004077015238723739,10.0,717
A,E2,0.03876136226597706,10.0,717
R100,E1,-0.15749593359947056,10.0,718
R100,E2,0.20608509452308152,10.0,718
A,E1,0.0793304697011807,10.0,718
A,E2,-0.13834876961419612,10.0,718
R100,E1,-0.11108906404733845,10.0,719
R100,E2,0.16202960771902117,10.0,719
A,E1,0.10075407242759342,10.0,719
A,E2,-0.13710576931240803,10.0,719
R100,E1,-0.26258586187023586,10.0,720
R100,E2,0.26320982587294506,10.0,720
A,E1,0.002615825441986958,10.0,720
A,E2,-0.004245332888118417,10.0,720
R100,E1,-0.16699193892340125,10.0,721
R100,E2,0.18537457589564502,10.0,721
A,E1,0.1957950294390011,10.0,721
A,E2,-0.21204596975445492,10.0,721
R100,E1,-0.26070122841162235,10.0,722
R100,E2,0.2624255518900369,10.0,722
A,E1,-0.2177575583671995,10.0,722
A,E2,0.2170481425770681,10.0,722
R100,E1,-0.23411116302051824,10.0,723
R100,E2,0.23945652141668594,10.0,723
A,E1,-0.14384426057984911,10.0,723
A,E2,0.1473959562769161,10.0,723
R100,E1,-0.24599011155362654,10.0,724
R100,E2,0.24837088656636447,10.0,724
A,E1,-0.10814801834262627,10.0,724
A,E2,0.11257500970422049,10.0,724
R100,E1,-0.21950705757570557,10.0,725
R100,E2,0.22301305841176589,10.0,725
A,E1,0.2505966070888537,10.0,725
A,E2,-0.2503769679213163,10.0,725
R100,E1,-0.17824705059959522,10.0,726
R100,E2,0.1999554750819368,10.0,726
A,E1,0.027045285215350337,10.0,726
A,E2,-0.01891159308296778,10.0,726
R100,E1,-0.21803649259385977,10.0,728
R100,E2,0.22372766374571806,10.0,728
A,E1,-0.06939787726368371,10.0,728
A,E2,0.07649314082844565,10.0,728
R100,E1,-0.2009767563202584,10.0,729
R100,E2,0.21139616045311502,10.0,729
A,E1,0.027924930148923954,10.0,729
A,E2,-0.033265880194768414,10.0,729
R100,E1,-0.16434721674230202,10.0,730
R100,E2,0.18169911707860062,10.0,730
A,E1,-0.16714033130300607,10.0,730
A,E2,0.15103295589145274,10.0,730
R100,E1,-0.26316385307604284,10.0,731
R100,E2,0.2635846842740834,10.0,731
A,E1,-0.07401964906018467,10.0,731
A,E2,0.07397513678499744,10.0,731
R100,E1,-0.2560268690263567,10.0,732
R100,E2,0.257356643933221,10.0,732
A,E1,-0.08366023901818227,10.0,732
A,E2,0.08946187193917397,10.0,732
R100,E1,-0.17701092927403198,10.0,733
R100,E2,0.1938182799476617,10.0,733
A,E1,-0.06402376726994358,10.0,733
A,E2,0.06886692710259962,10.0,733
R100,E1,-0.19146936787153476,10.0,734
R100,E2,0.20165975343330736,10.0,734
A,E1,-0.20809300102625536,10.0,734
A,E2,0.2133727124237418,10.0,734
R100,E1,-0.21208830489526334,10.0,735
R100,E2,0.21222388254605506,10.0,735
A,E1,-0.04075095662801262,10.0,735
A,E2,0.04345642257502664,10.0,735
R100,E1,-0.2082729048312635,10.0,736
R100,E2,0.2173273018098945,10.0,736
A,E1,0.05467362272100661,10.0,736
A,E2,-0.06632526568598078,10.0,736
R100,E1,-0.25081909385763096,10.0,737
R100,E2,0.2518833443427503,10.0,737
A,E1,-0.0529927755438855,10.0,737
A,E2,0.05047241887519934,10.0,737
R100,E1,-0.25690302522082414,10.0,738
R100,E2,0.2592997238720057,10.0,738
A,E1,-0.1856033288992401,10.0,738
A,E2,0.18257798662745076,10.0,738
R100,E1,-0.26862153885328466,10.0,739
R100,E2,0.268732446593901,10.0,739
A,E1,0.18180684235544486,10.0,739
A,E2,-0.1821011378678162,10.0,739
R100,E1,-0.18900771916459272,10.0,740
R100,E2,0.2071931103556019,10.0,740
A,E1,0.07970673483505038,10.0,740
A,E2,-0.10644541145141707,10.0,740
R100,E1,-0.23440141473481968,10.0,741
R100,E2,0.22887195496929216,10.0,741
A,E1,-0.052609760629111844,10.0,741
A,E2,0.03917310044622622,10.0,741
R100,E1,-0.08390574526269358,10.0,742
R100,E2,0.1175622979366812,10.0,742
A,E1,-0.10927835783193664,10.0,742
A,E2,0.07805050329176062,10.0,742
R100,E1,-0.21699718834031329,10.0,743
R100,E2,0.22406227078694624,10.0,743
A,E1,-0.23046848499203318,10.0,743
A,E2,0.22938022130693292,10.0,743
R100,E1,-0.2381962432028183,10.0,744
R100,E2,0.24365190017123012,10.0,744
A,E1,0.15611668057593783,10.0,744
A,E2,-0.15877026203421227,10.0,744
R100,E1,-0.09610199573350278,10.0,745
R100,E2,0.12305476443718812,10.0,745
A,E1,-0.07119271411371052,10.0,745
A,E2,0.06147039920531844,10.0,745
R100,E1,-0.23843637540812215,10.0,746
R100,E2,0.24394799009233525,10.0,746
A,E1,-0.14392702904842666,10.0,746
A,E2,0.14635638683648636,10.0,746
R100,E1,-0.2616914742376993,10.0,747
R100,E2,0.2621309494493017,10.0,747
A,E1,-0.14987317853827023,10.0,747
A,E2,0.14950456301231266,10.0,747
R100,E1,-0.1578396945110101,10.0,748
R100,E2,0.18857148156168685,10.0,748
A,E1,-0.22716117248832216,10.0,748
A,E2,0.23910095982851393,10.0,748
R100,E1,-0.23604454712033643,10.0,749
R100,E2,0.24165671403677144,10.0,749
A,E1,0.09666460642118435,10.0,749
A,E2,-0.10217387246643175,10.0,749
R100,E1,-0.2386525923937909,10.0,750
R100,E2,0.23845237092233276,10.0,750
A,E1,0.033909373389800476,10.0,750
A,E2,-0.03358318203225418,10.0,750
R100,E1,-0.2502431398636749,10.0,751
R100,E2,0.25105494095356057,10.0,751
A,E1,-0.16170401971772008,10.0,751
A,E2,0.16697345497157312,10.0,751
R100,E1,-0.14649434004019365,10.0,752
R100,E2,0.16794013202977368,10.0,752
A,E1,0.032381658730702825,10.0,752
A,E2,-0.04914778210408969,10.0,752
R100,E1,-0.16098188218214426,10.0,753
R100,E2,0.18724996842423822,10.0,753
A,E1,-0.09116253305054285,10.0,753
A,E2,0.09969909744606133,10.0,753
R100,E1,-0.23243050789237757,10.0,754
R100,E2,0.23425021342037883,10.0,754
A,E1,-0.11433595666200796,10.0,754
A,E2,0.11634914346284547,10.0,754
R100,E1,-0.1484566558079062,10.0,755
R100,E2,0.18031689814013593,10.0,755
A,E1,0.03462450305692699,10.0,755
A,E2,-0.03928733135820492,10.0,755
R100,E1,-0.2407286686035609,10.0,756
R100,E2,0.2431684441669159,10.0,756
A,E1,-0.20249202284908507,10.0,756
A,E2,0.2041786282782047,10.0,756
R100,E1,-0.23914445952274876,10.0,757
R100,E2,0.24465504347475964,10.0,757
A,E1,0.20174620951921798,10.0,757
A,E2,-0.2066848979228037,10.0,757
R100,E1,-0.11354902414632455,10.0,758
R100,E2,0.1394378540441234,10.0,758
A,E1,-0.17930302385711427,10.0,758
A,E2,0.1893882300817489,10.0,758
R100,E1,-0.142173289507719,10.0,759
R100,E2,0.1636038071219082,10.0,759
A,E1,-0.1291103579433566,10.0,759
A,E2,0.10780091334792434,10.0,759
R100,E1,-0.20939028539087579,10.0,760
R100,E2,0.20948725716851907,10.0,760
A,E1,-0.17977816623552817,10.0,760
A,E2,0.1790935155418295,10.0,760
R100,E1,-0.1836005373600944,10.0,761
R100,E2,0.2006470409360065,10.0,761
A,E1,-0.003250027192359401,10.0,761
A,E2,-0.02247927529909912,10.0,761
R100,E1,-0.2126757208817513,10.0,762
R100,E2,0.21241282187055566,10.0,762
A,E1,-0.037669672313768394,10.0,762
A,E2,0.03227100468424987,10.0,762
R100,E1,-0.15844870168281375,10.0,763
R100,E2,0.15141114544448897,10.0,763
A,E1,0.16619331766597167,10.0,763
A,E2,-0.17314169167275462,10.0,763
R100,E1,-0.12302127277118176,10.0,764
R100,E2,0.117333186299334,10.0,764
A,E1,0.13111540978418015,10.0,764
A,E2,-0.1383975158967726,10.0,764
R100,E1,-0.2268874775957949,10.0,765
R100,E2,0.23444345831729121,10.0,765
A,E1,-0.22670330288775592,10.0,765
A,E2,0.22471449259838933,10.0,765
R100,E1,-0.17163837113399857,10.0,766
R100,E2,0.17593562478971247,10.0,766
A,E1,-0.006995180854142908,10.0,766
A,E2,0.006701184124366992,10.0,766
R100,E1,-0.15133442632592822,10.0,767
R100,E2,0.1727010443547137,10.0,767
A,E1,-0.028447189247149753,10.0,767
A,E2,0.02497551579720319,10.0,767
R100,E1,-0.24785840627863714,10.0,768
R100,E2,0.2532187824997407,10.0,768
A,E1,0.24106731954846608,10.0,768
A,E2,-0.24757623619881408,10.0,768
R100,E1,-0.2211307241813339,10.0,769
R100,E2,0.2232383571196198,10.0,769
A,E1,-0.19638032116822887,10.0,769
A,E2,0.1896368417287331,10.0,769
R100,E1,-0.07783205677838459,10.0,770
R100,E2,0.11732584298505236,10.0,770
A,E1,0.007195669510568258,10.0,770
A,E2,-0.031100474899318276,10.0,770
R100,E1,-0.2363170887060828,10.0,771
R100,E2,0.23408145444652262,10.0,771
A,E1,0.04296823122503293,10.0,771
A,E2,-0.05013744097009239,10.0,771
R100,E1,-0.18354068570903748,10.0,772
R100,E2,0.20658017525783257,10.0,772
A,E1,0.2115394172829746,10.0,772
A,E2,-0.23063064070874162,10.0,772
R100,E1,-0.2447311006212357,10.0,773
R100,E2,0.24381561465031715,10.0,773
A,E1,-0.05815117397017148,10.0,773
A,E2,0.05698628052734987,10.0,773
R100,E1,-0.12448227372133584,10.0,774
R100,E2,0.16582585250723805,10.0,774
A,E1,-0.0013258873182522472,10.0,774
A,E2,-0.04733735057124731,10.0,774
R100,E1,-0.20953566683790545,10.0,775
R100,E2,0.22177476168234567,10.0,775
A,E1,-0.06797748812876504,10.0,775
A,E2,0.08769685381923822,10.0,775
R100,E1,-0.22584310365039792,10.0,776
R100,E2,0.2334963024572451,10.0,776
A,E1,0.2703354313504855,10.0,776
A,E2,-0.27196914399168576,10.0,776
R100,E1,-0.20685983893318977,10.0,777
R100,E2,0.2047320476031093,10.0,777
A,E1,0.23994458595084156,10.0,777
A,E2,-0.2406464588215131,10.0,777
R100,E1,-0.21894319769262474,10.0,778
R100,E2,0.22942390144647148,10.0,778
A,E1,-0.147359797997216,10.0,778
A,E2,0.1620247317650308,10.0,778
R100,E1,-0.19673480125637088,10.0,779
R100,E2,0.21015013796336235,10.0,779
A,E1,0.08674221225655858,10.0,779
A,E2,-0.09961982700984577,10.0,779
R100,E1,-0.17072640173301556,10.0,780
R100,E2,0.19110893520911182,10.0,780
A,E1,-0.03761568006159843,10.0,780
A,E2,0.02550561141992126,10.0,780
R100,E1,-0.1110720164210623,10.0,781
R100,E2,0.16273566703058998,10.0,781
A,E1,-0.2087039038789268,10.0,781
A,E2,0.23317637711665382,10.0,781
R100,E1,-0.22638990388048577,10.0,782
R100,E2,0.23268699957898242,10.0,782
A,E1,-0.014215094319811829,10.0,782
A,E2,0.012477305419815498,10.0,782
R100,E1,-0.2579572512000441,10.0,783
R100,E2,0.25717904173738815,10.0,783
A,E1,0.15561184128378275,10.0,783
A,E2,-0.15657175696675762,10.0,783
R100,E1,-0.14585899829666907,10.0,784
R100,E2,0.17279354966271554,10.0,784
A,E1,-0.17501707610359074,10.0,784
A,E2,0.1477983212536745,10.0,784
R100,E1,-0.08058089804949185,10.0,785
R100,E2,0.12814575098807868,10.0,785
A,E1,-0.019939609381757175,10.0,785
A,E2,-0.009034851958455594,10.0,785
R100,E1,-0.22280752435897594,10.0,786
R100,E2,0.22908086609182296,10.0,786
A,E1,0.09722188946224544,10.0,786
A,E2,-0.09521083707953676,10.0,786
R100,E1,-0.2017148497291936,10.0,787
R100,E2,0.1998125493223176,10.0,787
A,E1,0.014208937128862507,10.0,787
A,E2,-0.01489847432943734,10.0,787
R100,E1,-0.15146636330728877,10.0,788
R100,E2,0.177228805290008,10.0,788
A,E1,-0.21938154839018306,10.0,788
A,E2,0.22948714176901833,10.0,788
R100,E1,-0.23670011569820273,10.0,789
R100,E2,0.23997071523842278,10.0,789
A,E1,-0.014552671155068886,10.0,789
A,E2,0.011046700453559693,10.0,789
R100,E1,-0.21619013200920953,10.0,790
R100,E2,0.22336687303126132,10.0,790
A,E1,0.1310867877514329,10.0,790
A,E2,-0.13130597331626717,10.0,790
R100,E1,-0.26521686372371633,10.0,791
R100,E2,0.265981302237687,10.0,791
A,E1,-0.13162356839101944,10.0,791
A,E2,0.134959501888071,10.0,791
R100,E1,-0.1562332349138651,10.0,792
R100,E2,0.17447819947610863,10.0,792
A,E1,0.0140250173301451,10.0,792
A,E2,-0.020931541338312435,10.0,792
R100,E1,-0.15778775051898106,10.0,793
R100,E2,0.18584637056264738,10.0,793
A,E1,-0.2099827385380079,10.0,793
A,E2,0.22114130925492234,10.0,793
R100,E1,-0.15311927970785874,10.0,794
R100,E2,0.17136025008393793,10.0,794
A,E1,0.24002727554761627,10.0,794
A,E2,-0.24304711749559466,10.0,794
R100,E1,-0.24863740959404101,10.0,795
R100,E2,0.24809884990981582,10.0,795
A,E1,-0.16635957938265614,10.0,795
A,E2,0.16767589696788743,10.0,795
R100,E1,-0.1524128888226665,10.0,796
R100,E2,0.17202110574969257,10.0,796
A,E1,-0.11739457680902353,10.0,796
A,E2,0.13665835927511077,10.0,796
R100,E1,-0.25810721669775955,10.0,797
R100,E2,0.2589191979398266,10.0,797
A,E1,-0.2664597445656777,10.0,797
A,E2,0.2664840418385539,10.0,797
R100,E1,-0.19430701207363818,10.0,798
R100,E2,0.21205856734085904,10.0,798
A,E1,-0.11590641126384299,10.0,798
A,E2,0.10654415015257561,10.0,798
R100,E1,-0.17365278187795222,10.0,799
R100,E2,0.19937218579931992,10.0,799
A,E1,0.05229830021000217,10.0,799
A,E2,-0.08182625544175008,10.0,799
R100,E1,-0.16889384077746175,10.0,800
R100,E2,0.18798856360657232,10.0,800
A,E1,0.07776398021375758,10.0,800
A,E2,-0.07440262995125958,10.0,800
R100,E1,-0.12356231522111606,10.0,801
R100,E2,0.16000367377194924,10.0,801
A,E1,-0.01793269293924346,10.0,801
A,E2,-0.00893982632700731,10.0,801
R100,E1,-0.21227129863582953,10.0,802
R100,E2,0.2098644904245078,10.0,802
A,E1,0.13990918376218853,10.0,802
A,E2,-0.14603394309487797,10.0,802
R100,E1,-0.1696708433286036,10.0,803
R100,E2,0.19366790430847625,10.0,803
A,E1,0.10467590361697122,10.0,803
A,E2,-0.12578592617567658,10.0,803
R100,E1,-0.08467377784105302,10.0,804
R100,E2,0.08918609986230788,10.0,804
A,E1,0.029150758567598915,10.0,804
A,E2,-0.025853300428379557,10.0,804
R100,E1,-0.24409422640727985,10.0,805
R100,E2,0.2498232528297391,10.0,805
A,E1,-0.026669120778090114,10.0,805
A,E2,0.033753905867281005,10.0,805
R100,E1,-0.23541491584125723,10.0,806
R100,E2,0.23403710712826353,10.0,806
A,E1,-0.09707857597677995,10.0,806
A,E2,0.08737844598142873,10.0,806
R100,E1,-0.19035428670113427,10.0,807
R100,E2,0.2074268563816782,10.0,807
A,E1,0.014907587344725191,10.0,807
A,E2,-0.0281480407392157,10.0,807
R100,E1,-0.2551548389286975,10.0,808
R100,E2,0.25604663047962356,10.0,808
A,E1,-0.2409217406993135,10.0,808
A,E2,0.24110571525914035,10.0,808
R100,E1,-0.08553657951128847,10.0,809
R100,E2,0.1218990491547602,10.0,809
A,E1,-0.0850285107395425,10.0,809
A,E2,0.11070034782594075,10.0,809
R100,E1,-0.24474978461684244,10.0,810
R100,E2,0.24591214334660788,10.0,810
A,E1,-0.01861457702326035,10.0,810
A,E2,0.01769043625772285,10.0,810
R100,E1,-0.1491746915995123,10.0,811
R100,E2,0.17053406176159497,10.0,811
A,E1,0.03181641302435706,10.0,811
A,E2,-0.03158986641872279,10.0,811
R100,E1,-0.27077457126611854,10.0,812
R100,E2,0.2706572268837243,10.0,812
A,E1,-0.2679466761689738,10.0,812
A,E2,0.26823966223138174,10.0,812
R100,E1,-0.21917830663590368,10.0,813
R100,E2,0.22619220664716813,10.0,813
A,E1,-0.23359578049526464,10.0,813
A,E2,0.23250557937304947,10.0,813
R100,E1,-0.22746488600503093,10.0,814
R100,E2,0.22787994516503476,10.0,814
A,E1,-0.0009855030867023848,10.0,814
A,E2,0.006308879744920577,10.0,814
R100,E1,-0.2549333861837016,10.0,815
R100,E2,0.25487599988420845,10.0,815
A,E1,-0.034066123541606964,10.0,815
A,E2,0.03421952918490813,10.0,815
R100,E1,-0.24881861991893112,10.0,816
R100,E2,0.2516167468600218,10.0,816
A,E1,-0.18548634436954695,10.0,816
A,E2,0.1863749845793688,10.0,816
R100,E1,-0.22541794224698464,10.0,817
R100,E2,0.2321120176629564,10.0,817
A,E1,0.01683500587797085,10.0,817
A,E2,-0.018964590306706896,10.0,817
R100,E1,-0.11764765075482078,10.0,818
R100,E2,0.14282593853881348,10.0,818
A,E1,-0.09263195745120117,10.0,818
A,E2,0.06642163800588188,10.0,818
R100,E1,-0.2539397540701018,10.0,819
R100,E2,0.251892481591701,10.0,819
A,E1,-0.23307923081789644,10.0,819
A,E2,0.22878609888974297,10.0,819
R100,E1,-0.18809543078306087,10.0,820
R100,E2,0.21216735005068238,10.0,820
A,E1,0.11705932752469903,10.0,820
A,E2,-0.12677071095968892,10.0,820
R100,E1,-0.11038831574615621,10.0,821
R100,E2,0.16218442177546366,10.0,821
A,E1,-0.13725223768145553,10.0,821
A,E2,0.18216984167204633,10.0,821
R100,E1,-0.22533539296297797,10.0,822
R100,E2,0.22003940154177795,10.0,822
A,E1,-0.11312170225539421,10.0,822
A,E2,0.11066689427499526,10.0,822
R100,E1,-0.24304783081950693,10.0,823
R100,E2,0.24681180279993173,10.0,823
A,E1,-0.12319479200754709,10.0,823
A,E2,0.13038540061563378,10.0,823
R100,E1,-0.16482990562249125,10.0,824
R100,E2,0.1843843596285948,10.0,824
A,E1,0.05100926490154092,10.0,824
A,E2,-0.05342100699748147,10.0,824
R100,E1,-0.24458227588825152,10.0,825
R100,E2,0.2467093344070717,10.0,825
A,E1,-0.14006748778718267,10.0,825
A,E2,0.13758704145843773,10.0,825
R100,E1,-0.23408848659020445,10.0,826
R100,E2,0.23161546447486334,10.0,826
A,E1,-0.18022194266339822,10.0,826
A,E2,0.17938821934553717,10.0,826
R100,E1,-0.22482620830778258,10.0,827
R100,E2,0.22458413761044252,10.0,827
A,E1,0.0813709746517252,10.0,827
A,E2,-0.07728699746985336,10.0,827
R100,E1,-0.1514307456669435,10.0,828
R100,E2,0.17714954315194947,10.0,828
A,E1,-0.10187275320222376,10.0,828
A,E2,0.1181019061027191,10.0,828
R100,E1,-0.22886856234680583,10.0,829
R100,E2,0.23500776402502957,10.0,829
A,E1,0.1527240753543602,10.0,829
A,E2,-0.16173895449619563,10.0,829
R100,E1,-0.24229956249234263,10.0,830
R100,E2,0.2475839958211325,10.0,830
A,E1,0.19593747686673935,10.0,830
A,E2,-0.20316262352486733,10.0,830
R100,E1,-0.16698544766148557,10.0,831
R100,E2,0.18389998407152375,10.0,831
A,E1,0.1237798790211922,10.0,831
A,E2,-0.12700087201289623,10.0,831
R100,E1,-0.11652406116203887,10.0,832
R100,E2,0.14564380053887485,10.0,832
A,E1,-0.01577704447081599,10.0,832
A,E2,0.046175102750872374,10.0,832
R100,E1,-0.13309848425398138,10.0,833
R100,E2,0.15594523524315543,10.0,833
A,E1,-0.11613766534971638,10.0,833
A,E2,0.13602427260039435,10.0,833
R100,E1,-0.24594926170281944,10.0,835
R100,E2,0.24774332949657746,10.0,835
A,E1,-0.03904106118691668,10.0,835
A,E2,0.046319114705341675,10.0,835
R100,E1,-0.18167159168607122,10.0,836
R100,E2,0.1823443906259028,10.0,836
A,E1,-0.06746489749302288,10.0,836
A,E2,0.07324527001350367,10.0,836
R100,E1,-0.25180619844905067,10.0,837
R100,E2,0.2500224027122812,10.0,837
A,E1,-0.022957101414088354,10.0,837
A,E2,0.021769364992189337,10.0,837
R100,E1,-0.1551079059117966,10.0,838
R100,E2,0.17327739288046334,10.0,838
A,E1,-0.12561069129481606,10.0,838
A,E2,0.10810645035183682,10.0,838
R100,E1,-0.12753745947968465,10.0,839
R100,E2,0.1513961579729064,10.0,839
A,E1,0.08640649529827803,10.0,839
A,E2,-0.10745278418907223,10.0,839
R100,E1,-0.1726453833254138,10.0,840
R100,E2,0.19173213430715133,10.0,840
A,E1,-0.011014451527834925,10.0,840
A,E2,-0.011515018797478292,10.0,840
R100,E1,-0.14011121813718053,10.0,841
R100,E2,0.16092332419946254,10.0,841
A,E1,-0.10091980005546854,10.0,841
A,E2,0.0839049531674165,10.0,841
R100,E1,-0.17058595775685045,10.0,842
R100,E2,0.18778105636648856,10.0,842
A,E1,-0.0773673265813626,10.0,842
A,E2,0.059528548095131244,10.0,842
R100,E1,-0.1793501150991773,10.0,843
R100,E2,0.1790996703228037,10.0,843
A,E1,-0.16377225611839352,10.0,843
A,E2,0.16354667239376255,10.0,843
R100,E1,-0.2434436312945974,10.0,844
R100,E2,0.2529095248982911,10.0,844
A,E1,0.22275005976251383,10.0,844
A,E2,-0.23515795663722064,10.0,844
R100,E1,-0.14399027721552968,10.0,845
R100,E2,0.16529290376011363,10.0,845
A,E1,0.03499800486047165,10.0,845
A,E2,-0.05602252866688408,10.0,845
R100,E1,-0.14589169905072033,10.0,846
R100,E2,0.18290033903040806,10.0,846
A,E1,-0.049204813785349924,10.0,846
A,E2,0.01682740648213167,10.0,846
R100,E1,-0.1933675282354376,10.0,847
R100,E2,0.21113929471901394,10.0,847
A,E1,0.052226215874629243,10.0,847
A,E2,-0.06790334572056192,10.0,847
