response,predictor,standardized_beta,alpha,iteration
A,C2,-0.13911028267093362,10.0,565
R100,C1,-0.251063692688158,10.0,566
R100,Q1,-0.1353543499318802,10.0,566
R100,C2,0.24288197330386713,10.0,566
A,C1,0.21980902083025025,10.0,566
A,Q1,-0.017523142371913963,10.0,566
A,C2,-0.210224794826668,10.0,566
R100,C1,0.1798495494402784,10.0,567
R100,Q1,-0.1932136187680654,10.0,567
R100,C2,-0.08146590209803639,10.0,567
A,C1,0.12889329125470506,10.0,567
A,Q1,-0.146841622380327,10.0,567
A,C2,-0.26644564945039306,10.0,567
R100,C1,0.19853639168724443,10.0,568
R100,Q1,-0.1858947892107384,10.0,568
R100,C2,-0.07404664150772167,10.0,568
A,C1,0.06482658505448173,10.0,568
A,Q1,-0.08948564202159102,10.0,568
A,C2,-0.023279199280936747,10.0,568
R100,C1,-0.2296832568421238,10.0,571
R100,Q1,-0.2199639572435404,10.0,571
R100,C2,0.1989809440530701,10.0,571
A,C1,0.19418151570439374,10.0,571
A,Q1,0.1783958788101186,10.0,571
A,C2,-0.23702037361945838,10.0,571
R100,C1,-0.26473222413263564,10.0,573
R100,Q1,-0.10295854374205018,10.0,573
R100,C2,0.24667093587307126,10.0,573
A,C1,-0.20977126623051523,10.0,573
A,Q1,0.01585182083644384,10.0,573
A,C2,0.18455278443061415,10.0,573
R100,C1,-0.2379692590294604,10.0,574
R100,Q1,-0.1941432897849279,10.0,574
R100,C2,0.222178058005213,10.0,574
A,C1,0.2211376712295908,10.0,574
A,Q1,0.1369107645413705,10.0,574
A,C2,-0.27230332383681494,10.0,574
R100,C1,-0.26032279272220915,10.0,575
R100,Q1,-0.1199671974690467,10.0,575
R100,C2,0.2366532465453368,10.0,575
A,C1,0.16357434551903907,10.0,575
A,Q1,-0.12310297481034589,10.0,575
A,C2,-0.236969572825364,10.0,575
R100,C1,-0.2699588065006038,10.0,576
R100,Q1,-0.03900000183672246,10.0,576
R100,C2,0.2715892106293654,10.0,576
A,C1,0.11738009693548233,10.0,576
A,Q1,-0.08808157107017182,10.0,576
A,C2,-0.07650248464967777,10.0,576
R100,C1,-0.23763593965777569,10.0,577
R100,Q1,-0.19684850185244515,10.0,577
R100,C2,0.2192141518471391,10.0,577
A,C1,-0.18889403000786817,10.0,577
A,Q1,-0.24329410785689964,10.0,577
A,C2,0.12578009810358837,10.0,577
R100,C1,0.20395914289016032,10.0,581
R100,Q1,-0.24568755311356982,10.0,581
R100,C2,0.039875942317472685,10.0,581
A,C1,0.04342320539965337,10.0,581
A,Q1,-0.023671485783684977,10.0,581
A,C2,-0.13510806124006586,10.0,581
R100,C1,0.19040843329670573,10.0,582
R100,Q1,-0.2165632117654141,10.0,582
R100,C2,-0.17700254997224565,10.0,582
A,C1,0.17129083690642694,10.0,582
A,Q1,-0.20292836632482658,10.0,582
A,C2,-0.09752351882682657,10.0,582
R100,C1,-0.26430173191198275,10.0,583
R100,Q1,-0.09141895885115438,10.0,583
R100,C2,0.2634732024836977,10.0,583
A,C1,0.17407940257115326,10.0,583
A,Q1,0.0377745030749106,10.0,583
A,C2,-0.17300410105039715,10.0,583
R100,C1,0.2246046853096746,10.0,584
R100,Q1,-0.2258771867692286,10.0,584
R100,C2,-0.12670224426243124,10.0,584
A,C1,0.03985004030193128,10.0,584
A,Q1,-0.04628792808393298,10.0,584
A,C2,-0.30364572718889093,10.0,584
R100,C1,-0.002860085801721872,10.0,585
R100,Q1,-0.09103784561109378,10.0,585
R100,C2,0.1809502304919109,10.0,585
A,C1,-0.05561877274841337,10.0,585
A,Q1,-0.08112376513547404,10.0,585
A,C2,0.18388681594832912,10.0,585
R100,C1,-0.22918047795528404,10.0,587
R100,Q1,-0.20915937460242953,10.0,587
R100,C2,0.21779878911979844,10.0,587
A,C1,0.08551674456732726,10.0,587
A,Q1,0.09424078044169663,10.0,587
A,C2,-0.19667993711183782,10.0,587
R100,C1,0.22104876211632468,10.0,589
R100,Q1,-0.18452182065897293,10.0,589
R100,C2,-0.08297710941243752,10.0,589
A,C1,0.0354048167941334,10.0,589
A,Q1,-0.10756801002738774,10.0,589
A,C2,0.004527417704443032,10.0,589
R100,C1,-0.2579805244776842,10.0,590
R100,Q1,-0.12982761165148016,10.0,590
R100,C2,0.23737335707437215,10.0,590
A,C1,-0.24135494499639593,10.0,590
A,Q1,-0.14098991855769832,10.0,590
A,C2,0.17825359281040923,10.0,590
R100,C1,-0.2623227853245919,10.0,591
R100,Q1,-0.10250089401468021,10.0,591
R100,C2,0.25182097809292037,10.0,591
A,C1,-0.039050743224133724,10.0,591
A,Q1,-0.02405569294645449,10.0,591
A,C2,-0.0034232825234521294,10.0,591
R100,C1,0.1922017961686072,10.0,592
R100,Q1,-0.2378161217301491,10.0,592
R100,C2,0.04544728453754835,10.0,592
A,C1,0.05975218066794522,10.0,592
A,Q1,-0.10396790236403548,10.0,592
A,C2,-0.11157713991687745,10.0,592
R100,C1,-0.2770710950303763,10.0,593
R100,Q1,-0.06871598427244505,10.0,593
R100,C2,0.25383898309528885,10.0,593
A,C1,0.2665855825536321,10.0,593
A,Q1,-0.05471792111512549,10.0,593
A,C2,-0.19800088578469208,10.0,593
R100,C1,-0.23954175174845824,10.0,594
R100,Q1,-0.17555562784469939,10.0,594
R100,C2,0.23909529886209716,10.0,594
A,C1,0.248834399353101,10.0,594
A,Q1,0.11750127362978943,10.0,594
A,C2,-0.26591484825477496,10.0,594
R100,C1,0.1943372088579839,10.0,595
R100,Q1,-0.24741567078460214,10.0,595
R100,C2,0.10185524777935112,10.0,595
A,C1,0.0768779502755303,10.0,595
A,Q1,-0.05763488359655964,10.0,595
A,C2,0.06758382756988382,10.0,595
R100,C1,-0.2652984690728605,10.0,596
R100,Q1,-0.11684235682859695,10.0,596
R100,C2,0.2376318734083946,10.0,596
A,C1,0.2147017816162913,10.0,596
A,Q1,0.1783481736228716,10.0,596
A,C2,-0.24841863874727757,10.0,596
R100,C1,-0.2677650873528159,10.0,601
R100,Q1,-0.044497292292941595,10.0,601
R100,C2,0.25639960023841224,10.0,601
A,C1,0.08756007285533798,10.0,601
A,Q1,-0.09856664439610958,10.0,601
A,C2,-0.0532160584709577,10.0,601
R100,C1,-0.22104173400454472,10.0,602
R100,Q1,-0.1478929168699236,10.0,602
R100,C2,0.26469965567185294,10.0,602
A,C1,0.17052952120392376,10.0,602
A,Q1,-0.19060185917921427,10.0,602
A,C2,-0.06583439432876703,10.0,602
R100,C1,-0.249247296120643,10.0,604
R100,Q1,-0.14650629269277932,10.0,604
R100,C2,0.2394352327648664,10.0,604
A,C1,0.1468316631535218,10.0,604
A,Q1,-0.22222300240822146,10.0,604
A,C2,-0.07262648825743008,10.0,604
R100,C1,0.23551677843128221,10.0,606
R100,Q1,-0.2427256537778365,10.0,606
R100,C2,-0.1726189458959856,10.0,606
A,C1,0.10748152762265992,10.0,606
A,Q1,-0.16643845582818462,10.0,606
A,C2,-0.21520841986625813,10.0,606
R100,C1,0.20483774708891445,10.0,607
R100,Q1,-0.2752810605269968,10.0,607
R100,C2,0.06464660014130888,10.0,607
A,C1,0.14349159934090097,10.0,607
A,Q1,-0.2305306859033137,10.0,607
A,C2,0.04886393093400866,10.0,607
R100,C1,-0.2387393188604535,10.0,610
R100,Q1,-0.16604839091578547,10.0,610
R100,C2,0.22586764015380323,10.0,610
A,C1,0.08180781625941688,10.0,610
A,Q1,-0.3114092844636108,10.0,610
A,C2,-0.0859865141917824,10.0,610
R100,C1,0.11200317452591992,10.0,611
R100,Q1,-0.17279262336383328,10.0,611
R100,C2,0.20097065856756605,10.0,611
A,C1,-0.1323485284573793,10.0,611
A,Q1,0.08254279802816145,10.0,611
A,C2,-0.0879848406718189,10.0,611
R100,C1,-0.254994423381146,10.0,612
R100,Q1,-0.13529915645169147,10.0,612
R100,C2,0.23903641550073987,10.0,612
A,C1,-0.19344664193111497,10.0,612
A,Q1,-0.22088878449466112,10.0,612
A,C2,0.16538205830974706,10.0,612
R100,C1,-0.27221222571147596,10.0,616
R100,Q1,-0.04270074048178897,10.0,616
R100,C2,0.2640935394427543,10.0,616
A,C1,0.25910294288653524,10.0,616
A,Q1,-0.01596534008419334,10.0,616
A,C2,-0.21641731683992557,10.0,616
R100,C1,0.22144976244548104,10.0,617
R100,Q1,-0.2480981227737266,10.0,617
R100,C2,-0.05543897043280034,10.0,617
A,C1,0.0815248751126122,10.0,617
A,Q1,-0.12402615016457962,10.0,617
A,C2,-0.11002934311560865,10.0,617
R100,C1,-0.23462025184788224,10.0,618
R100,Q1,-0.19893637319432947,10.0,618
R100,C2,0.2226209709495264,10.0,618
A,C1,0.1808552522273208,10.0,618
A,Q1,-0.09706513764431302,10.0,618
A,C2,-0.25908937373995683,10.0,618
R100,C1,-0.23626658837520803,10.0,619
R100,Q1,-0.17830356930574806,10.0,619
R100,C2,0.23924457164521323,10.0,619
A,C1,0.26521831608745,10.0,619
A,Q1,0.0853177328760794,10.0,619
A,C2,-0.22960390165840236,10.0,619
R100,C1,0.01997904314093001,10.0,620
R100,Q1,-0.08410680532061766,10.0,620
R100,C2,0.07276725639709306,10.0,620
A,C1,-0.055834989291235336,10.0,620
A,Q1,-0.04875885544498021,10.0,620
A,C2,0.08126366292906707,10.0,620
R100,C1,-0.23804063416346724,10.0,621
R100,Q1,-0.19135831713281276,10.0,621
R100,C2,0.2259762462077144,10.0,621
A,C1,0.15717401391903657,10.0,621
A,Q1,-0.1695318408099022,10.0,621
A,C2,-0.08726706061100427,10.0,621
R100,C1,-0.2717827279626731,10.0,622
R100,Q1,-0.054914838832312324,10.0,622
R100,C2,0.2613738114618168,10.0,622
A,C1,0.20818391704022116,10.0,622
A,Q1,0.06292490038622396,10.0,622
A,C2,-0.2117487275656336,10.0,622
R100,C1,-0.2277850596328338,10.0,623
R100,Q1,-0.22282413554787533,10.0,623
R100,C2,0.20093547139596898,10.0,623
A,C1,0.19619273962187453,10.0,623
A,Q1,0.12332259568305093,10.0,623
A,C2,-0.26225931863393787,10.0,623
R100,C1,0.21707961506513349,10.0,624
R100,Q1,-0.2316086186618216,10.0,624
R100,C2,-0.17629227586992696,10.0,624
A,C1,0.014453602397556274,10.0,624
A,Q1,-0.02438608976111644,10.0,624
A,C2,-0.34312694994709414,10.0,624
R100,C1,-0.26295086695346487,10.0,625
R100,Q1,-0.09618062406763386,10.0,625
R100,C2,0.259567180879984,10.0,625
A,C1,0.12087661497584243,10.0,625
A,Q1,0.2727103462294219,10.0,625
A,C2,-0.23743964881981613,10.0,625
R100,C1,-0.24807907384254194,10.0,626
R100,Q1,-0.16277636752491847,10.0,626
R100,C2,0.23219229529378316,10.0,626
A,C1,-0.11819677048301358,10.0,626
A,Q1,0.11088280076539983,10.0,626
A,C2,0.06926288363052892,10.0,626
R100,C1,-0.2764470842199611,10.0,627
R100,Q1,-0.03074748621391927,10.0,627
R100,C2,0.2672561869228123,10.0,627
A,C1,0.16783744254619729,10.0,627
A,Q1,-0.08897324410324929,10.0,627
A,C2,-0.08162167301792161,10.0,627
R100,C1,-0.2723273234017712,10.0,628
R100,Q1,-0.052871091470978085,10.0,628
R100,C2,0.26057955442106406,10.0,628
A,C1,0.19721180975553504,10.0,628
A,Q1,0.03549185453800477,10.0,628
A,C2,-0.1856986317155977,10.0,628
R100,C1,-0.26155472650781386,10.0,629
R100,Q1,-0.06674032864216364,10.0,629
R100,C2,0.2733029122072516,10.0,629
A,C1,0.25641429136216,10.0,629
A,Q1,-0.04843167997715586,10.0,629
A,C2,-0.1957997988336456,10.0,629
R100,C1,-0.21331302769992858,10.0,630
R100,Q1,-0.2167439493706427,10.0,630
R100,C2,0.20152624717828463,10.0,630
A,C1,-0.0031174816605869537,10.0,630
A,Q1,-0.07252277651824449,10.0,630
A,C2,-0.016485254684795676,10.0,630
R100,C1,-0.26472221042376226,10.0,631
R100,Q1,-0.02827160734900354,10.0,631
R100,C2,0.2616600436616212,10.0,631
A,C1,0.11780824822209036,10.0,631
A,Q1,-0.02938490221082618,10.0,631
A,C2,-0.10111889418922106,10.0,631
R100,C1,-0.25772394681393707,10.0,632
R100,Q1,-0.14090755123965462,10.0,632
R100,C2,0.23459835897521308,10.0,632
A,C1,-0.06774952576069923,10.0,632
A,Q1,-0.054586842264018484,10.0,632
A,C2,0.0782313052074755,10.0,632
R100,C1,-0.2319124442388112,10.0,634
R100,Q1,-0.20920704942028584,10.0,634
R100,C2,0.21788658789172505,10.0,634
A,C1,0.26006124815503207,10.0,634
A,Q1,0.11858946361809072,10.0,634
A,C2,-0.2052469672454525,10.0,634
R100,C1,-0.2440787312089695,10.0,635
R100,Q1,-0.1772187068644351,10.0,635
R100,C2,0.23330008235370328,10.0,635
A,C1,0.16674837246447302,10.0,635
A,Q1,-0.03348636736646557,10.0,635
A,C2,-0.022483483799262984,10.0,635
R100,C1,-0.20910372412856004,10.0,637
R100,Q1,-0.18587575442898108,10.0,637
R100,C2,0.25335571959472014,10.0,637
A,C1,0.16076954732192145,10.0,637
A,Q1,-0.21860648471904248,10.0,637
A,C2,-0.05712454891474868,10.0,637
R100,C1,-0.2362050226022827,10.0,638
R100,Q1,-0.16663415145929408,10.0,638
R100,C2,0.2358483301400443,10.0,638
A,C1,0.25639418907642053,10.0,638
A,Q1,0.12143060671099985,10.0,638
A,C2,-0.23622625387471913,10.0,638
R100,C1,0.1881438886555095,10.0,639
R100,Q1,-0.2370560153277142,10.0,639
R100,C2,-0.05744637987046881,10.0,639
A,C1,0.1307995551931951,10.0,639
A,Q1,-0.1717085640762271,10.0,639
A,C2,-0.15601419780661563,10.0,639
R100,C1,-0.23113375418615814,10.0,641
R100,Q1,-0.19141977620785364,10.0,641
R100,C2,0.2338004592466882,10.0,641
A,C1,-0.1974210739120946,10.0,641
A,Q1,-0.2354892769999202,10.0,641
A,C2,0.1765663788079216,10.0,641
R100,C1,-0.25467510964318757,10.0,642
R100,Q1,-0.14757969757126557,10.0,642
R100,C2,0.24022893972152065,10.0,642
A,C1,0.2832675059782545,10.0,642
A,Q1,0.07232077588408882,10.0,642
A,C2,-0.24042531622317448,10.0,642
R100,C1,-0.02833002214249512,10.0,643
R100,Q1,-0.004472025500953455,10.0,643
R100,C2,0.023507256669459683,10.0,643
A,C1,-0.189661380218911,10.0,643
A,Q1,0.15545926210151403,10.0,643
A,C2,0.053394193299957225,10.0,643
R100,C1,-0.2517353863624097,10.0,644
R100,Q1,-0.11320577046232709,10.0,644
R100,C2,0.25993937150260366,10.0,644
A,C1,-0.06182888302260039,10.0,644
A,Q1,-0.11068240485831576,10.0,644
A,C2,0.05758174300034356,10.0,644
R100,C1,-0.21304450806401565,10.0,645
R100,Q1,-0.17923137769450223,10.0,645
R100,C2,0.2555661456189029,10.0,645
A,C1,0.18764089649682367,10.0,645
A,Q1,-0.07285001643133503,10.0,645
A,C2,-0.1473986216927252,10.0,645
R100,C1,-0.23727261477686531,10.0,646
R100,Q1,-0.18550237645796955,10.0,646
R100,C2,0.2345977187182429,10.0,646
A,C1,0.15481903675349748,10.0,646
A,Q1,0.2874267566497068,10.0,646
A,C2,-0.18557846703102818,10.0,646
R100,C1,-0.24913491858136402,10.0,647
R100,Q1,-0.12425894513199011,10.0,647
R100,C2,0.24343941133665978,10.0,647
A,C1,0.024325410720474495,10.0,647
A,Q1,0.05871287317410859,10.0,647
A,C2,-0.035991839342419556,10.0,647
R100,C1,-0.23856544556766218,10.0,648
R100,Q1,-0.20353703923418082,10.0,648
R100,C2,0.2108715587015104,10.0,648
A,C1,0.2256705034830312,10.0,648
A,Q1,0.16325113300896027,10.0,648
A,C2,-0.2488836024505111,10.0,648
R100,C1,-0.24508894896331931,10.0,650
R100,Q1,-0.1673168940797858,10.0,650
R100,C2,0.2359251243812453,10.0,650
A,C1,0.07714528555669065,10.0,650
A,Q1,-0.12335373567898358,10.0,650
A,C2,-0.15166019876863623,10.0,650
R100,C1,0.21788711346868622,10.0,651
R100,Q1,-0.25715220088139384,10.0,651
R100,C2,-0.0622117165172137,10.0,651
A,C1,0.19515239544518742,10.0,651
A,Q1,-0.22517022934500233,10.0,651
A,C2,-0.154529860807251,10.0,651
R100,C1,-0.2640438232459749,10.0,652
R100,Q1,-0.07876191184829778,10.0,652
R100,C2,0.2683168591405657,10.0,652
A,C1,0.18122921170735962,10.0,652
A,Q1,0.19061620927536246,10.0,652
A,C2,-0.25133532171012773,10.0,652
R100,C1,-0.26360933444062795,10.0,654
R100,Q1,-0.07602084789697156,10.0,654
R100,C2,0.26763125273858,10.0,654
A,C1,0.1679323104155126,10.0,654
A,Q1,-0.08408211091263512,10.0,654
A,C2,-0.0820039030906114,10.0,654
R100,C1,-0.2651309383105685,10.0,655
R100,Q1,-0.07163435203530664,10.0,655
R100,C2,0.2664092152504598,10.0,655
A,C1,0.18469084281122586,10.0,655
A,Q1,0.036243526944893446,10.0,655
A,C2,-0.20061857776952235,10.0,655
R100,C1,0.12424936915226127,10.0,657
R100,Q1,-0.2129905353817687,10.0,657
R100,C2,-0.07714174156394525,10.0,657
A,C1,0.10960800842242142,10.0,657
A,Q1,-0.1925033607812914,10.0,657
A,C2,-0.1424860364448185,10.0,657
R100,C1,-0.2543767980874271,10.0,658
R100,Q1,-0.13783848793981468,10.0,658
R100,C2,0.2416329591022248,10.0,658
A,C1,-0.05330184630265986,10.0,658
A,Q1,0.05247574029176289,10.0,658
A,C2,0.004671695994421164,10.0,658
R100,C1,-0.26389528168794046,10.0,659
R100,Q1,-0.10392320470285855,10.0,659
R100,C2,0.24863384410356532,10.0,659
A,C1,0.25489605165610185,10.0,659
A,Q1,-0.0062900477403327595,10.0,659
A,C2,-0.19054363445880212,10.0,659
R100,C1,-0.25286501365492525,10.0,660
R100,Q1,-0.13945895265672983,10.0,660
R100,C2,0.24473583623111733,10.0,660
A,C1,0.20367922510773373,10.0,660
A,Q1,-0.14368840829081198,10.0,660
A,C2,-0.19499722177327927,10.0,660
R100,C1,0.15409183973951293,10.0,661
R100,Q1,-0.17070771075970276,10.0,661
R100,C2,0.24141191166074144,10.0,661
A,C1,0.08373851225626296,10.0,661
A,Q1,-0.0862036534994224,10.0,661
A,C2,0.09257495717511839,10.0,661
R100,C1,-0.273801952462443,10.0,662
R100,Q1,-0.047946631639851654,10.0,662
R100,C2,0.26721117905123615,10.0,662
A,C1,0.2019369129549666,10.0,662
A,Q1,0.11079840865778935,10.0,662
A,C2,-0.24334326573428247,10.0,662
R100,C1,-0.23970575653439868,10.0,664
R100,Q1,-0.17659620912590396,10.0,664
R100,C2,0.2343937390634261,10.0,664
A,C1,0.2432456616747537,10.0,664
A,Q1,0.12230599345004,10.0,664
A,C2,-0.27104082971644344,10.0,664
R100,C1,-0.2241626387286297,10.0,665
R100,Q1,-0.21257607515991495,10.0,665
R100,C2,0.2094661461360683,10.0,665
A,C1,0.17917858642318785,10.0,665
A,Q1,0.09715988356438765,10.0,665
A,C2,-0.19533475826391167,10.0,665
R100,C1,-0.2549992763629123,10.0,666
R100,Q1,-0.13284112867410733,10.0,666
R100,C2,0.2424999388623851,10.0,666
A,C1,-0.16013972525314454,10.0,666
A,Q1,-0.19815051385837026,10.0,666
A,C2,0.22990176731453818,10.0,666
R100,C1,-0.26455186040917,10.0,667
R100,Q1,-0.031192287349299647,10.0,667
R100,C2,0.2627187902498849,10.0,667
A,C1,0.013914998946621734,10.0,667
A,Q1,0.025747146802999728,10.0,667
A,C2,-0.02509255955628402,10.0,667
R100,C1,-0.24680041326090435,10.0,668
R100,Q1,-0.13446390524618826,10.0,668
R100,C2,0.24308841747756316,10.0,668
A,C1,-0.2539013494371059,10.0,668
A,Q1,-0.07673288293170849,10.0,668
A,C2,0.19370199922235645,10.0,668
R100,C1,-0.2501467031591912,10.0,670
R100,Q1,-0.1347404788453095,10.0,670
R100,C2,0.25622484211045127,10.0,670
A,C1,0.03500881262816694,10.0,670
A,Q1,0.23259088770209513,10.0,670
A,C2,-0.13695299280611187,10.0,670
R100,C1,-0.26749512790084606,10.0,674
R100,Q1,-0.05061554399895256,10.0,674
R100,C2,0.2697557689841764,10.0,674
A,C1,-0.194021441283638,10.0,674
A,Q1,-0.06890251809242656,10.0,674
A,C2,0.1909073022878363,10.0,674
R100,C1,-0.2586012353034644,10.0,675
R100,Q1,-0.11438725076567628,10.0,675
R100,C2,0.25081202640618455,10.0,675
A,C1,0.28543979061699243,10.0,675
A,Q1,-0.03330395112119409,10.0,675
A,C2,-0.24840534658509328,10.0,675
R100,C1,-0.25754404426701644,10.0,676
R100,Q1,-0.1017129134670869,10.0,676
R100,C2,0.2659255830378133,10.0,676
A,C1,-0.004545476815041328,10.0,676
A,Q1,0.14105893786769486,10.0,676
A,C2,-0.07200592949683747,10.0,676
R100,C1,-0.27424355511728565,10.0,679
R100,Q1,-0.07228601300966783,10.0,679
R100,C2,0.25616807366452576,10.0,679
A,C1,0.2582954001643993,10.0,679
A,Q1,0.0728138124160388,10.0,679
A,C2,-0.25028382548956735,10.0,679
R100,C1,0.2175454040292226,10.0,680
R100,Q1,-0.23516763548487146,10.0,680
R100,C2,-0.0938106587599315,10.0,680
A,C1,-0.032693527139909286,10.0,680
A,Q1,0.018059440590538264,10.0,680
A,C2,-0.36030791457745764,10.0,680
R100,C1,-0.26941433718176205,10.0,681
R100,Q1,-0.05248602757268267,10.0,681
R100,C2,0.26953577153408564,10.0,681
A,C1,-0.19923738695496332,10.0,681
A,Q1,-0.11935904548038109,10.0,681
A,C2,0.24652070556403818,10.0,681
R100,C1,0.2645088900640958,10.0,682
R100,Q1,-0.26656290381085673,10.0,682
R100,C2,-0.06350941858948925,10.0,682
A,C1,0.20765467425304732,10.0,682
A,Q1,-0.1897396495659801,10.0,682
A,C2,-0.19270036985807748,10.0,682
R100,C1,-0.27649417961738737,10.0,684
R100,Q1,-0.049833686747913636,10.0,684
R100,C2,0.2629913490424708,10.0,684
A,C1,0.1549294210598307,10.0,684
A,Q1,-0.04629142860791103,10.0,684
A,C2,-0.10451989472077718,10.0,684
R100,C1,0.25899702046227724,10.0,685
R100,Q1,-0.26253051237214525,10.0,685
R100,C2,-0.054611680283976435,10.0,685
A,C1,0.09906080396258603,10.0,685
A,Q1,0.0022130225214183445,10.0,685
A,C2,-0.3288804123171298,10.0,685
R100,C1,-0.24435191267315678,10.0,686
R100,Q1,-0.1824438966329651,10.0,686
R100,C2,0.22496134897526687,10.0,686
A,C1,0.05089879072682735,10.0,686
A,Q1,-0.03840191145686035,10.0,686
A,C2,-0.16737645887973288,10.0,686
R100,C1,0.24716115761147595,10.0,687
R100,Q1,-0.23910727542668098,10.0,687
R100,C2,-0.04696827455759254,10.0,687
A,C1,0.14854282230378016,10.0,687
A,Q1,-0.15994113408589383,10.0,687
A,C2,-0.07488563383000907,10.0,687
R100,C1,-0.24482124173966596,10.0,689
R100,Q1,-0.16444963852026265,10.0,689
R100,C2,0.23955047478088712,10.0,689
A,C1,-0.20060098064582915,10.0,689
A,Q1,-0.223831285398121,10.0,689
A,C2,0.21661828635002886,10.0,689
R100,C1,-0.263275646844514,10.0,690
R100,Q1,-0.08875066429184249,10.0,690
R100,C2,0.25702863763140016,10.0,690
A,C1,0.21679549480720756,10.0,690
A,Q1,0.012931791496689273,10.0,690
A,C2,-0.1872324429219519,10.0,690
R100,C1,-0.24045308683547414,10.0,691
R100,Q1,-0.18426455006880163,10.0,691
R100,C2,0.22385965852212508,10.0,691
A,C1,0.23296604504389148,10.0,691
A,Q1,-0.18362502608306577,10.0,691
A,C2,-0.07613657592901565,10.0,691
R100,C1,-0.241926872597339,10.0,692
R100,Q1,-0.18854285529632137,10.0,692
R100,C2,0.223183676337571,10.0,692
A,C1,-0.08609024212193485,10.0,692
A,Q1,-0.3078642436698281,10.0,692
A,C2,0.15084158870640954,10.0,692
R100,C1,-0.22446746708287788,10.0,693
R100,Q1,-0.2112251833767661,10.0,693
R100,C2,0.21343372359521884,10.0,693
A,C1,-0.07899653675755264,10.0,693
A,Q1,-0.0193678412328541,10.0,693
A,C2,0.04019801640892848,10.0,693
R100,C1,-0.2637722051488309,10.0,694
R100,Q1,-0.07104289866404806,10.0,694
R100,C2,0.2649128524494977,10.0,694
A,C1,0.20614424455889707,10.0,694
A,Q1,-0.05171461612690074,10.0,694
A,C2,-0.17157533655598756,10.0,694
R100,C1,0.17123095249398892,10.0,695
R100,Q1,-0.24157470999656963,10.0,695
R100,C2,0.04594397538356694,10.0,695
A,C1,-0.2514571156077611,10.0,695
A,Q1,0.20650044208191526,10.0,695
A,C2,-0.13305321601058334,10.0,695
R100,C1,-0.2483537251026589,10.0,696
R100,Q1,-0.1484453529327498,10.0,696
R100,C2,0.23569771180193008,10.0,696
A,C1,0.18638291190113374,10.0,696
A,Q1,-0.1975158560836787,10.0,696
A,C2,-0.16160022764786355,10.0,696
R100,C1,-0.21523176650717196,10.0,698
R100,Q1,-0.21631429336878308,10.0,698
R100,C2,0.20240843113888266,10.0,698
A,C1,0.024830189076725444,10.0,698
A,Q1,-0.007402980495161068,10.0,698
A,C2,-0.05498016426419683,10.0,698
R100,C1,0.1301902403619461,10.0,699
R100,Q1,0.055752295073357695,10.0,699
R100,C2,-0.16691468180430313,10.0,699
A,C1,0.00020123990897399593,10.0,699
A,Q1,-0.02379429853558295,10.0,699
A,C2,0.06113114174351931,10.0,699
R100,C1,-0.26297808653969057,10.0,700
R100,Q1,-0.11067279772275308,10.0,700
R100,C2,0.25267678482641803,10.0,700
A,C1,-0.27940924558135805,10.0,700
A,Q1,-0.021684605738089925,10.0,700
A,C2,0.21682942474287728,10.0,700
R100,C1,-0.23629810640353852,10.0,701
R100,Q1,-0.21148324870062,10.0,701
R100,C2,0.20566275341652585,10.0,701
A,C1,0.06497393174079044,10.0,701
A,Q1,-0.19010068035630334,10.0,701
A,C2,-0.18974903452169745,10.0,701
R100,C1,-0.24447030787379412,10.0,703
R100,Q1,-0.15305198368746475,10.0,703
R100,C2,0.24582355551973778,10.0,703
A,C1,-0.2325664919833169,10.0,703
A,Q1,-0.17312122930580393,10.0,703
A,C2,0.17164233697857506,10.0,703
R100,C1,0.11927174045170666,10.0,704
R100,Q1,-0.17464752617403043,10.0,704
R100,C2,0.21385678228654417,10.0,704
A,C1,0.0828955053347062,10.0,704
A,Q1,-0.11717684526841528,10.0,704
A,C2,0.264294011075133,10.0,704
R100,C1,-0.2621722321282405,10.0,705
R100,Q1,-0.09418465059071722,10.0,705
R100,C2,0.2641776655958946,10.0,705
A,C1,-0.18173073782656723,10.0,705
A,Q1,-0.09672642291571279,10.0,705
A,C2,0.2177900855850591,10.0,705
R100,C1,-0.2555947210638195,10.0,706
R100,Q1,-0.13641393560707993,10.0,706
R100,C2,0.2353295867187643,10.0,706
A,C1,-0.1901841961040172,10.0,706
A,Q1,-0.21346890653762202,10.0,706
A,C2,0.12870073044954097,10.0,706
R100,C1,-0.24763427376432617,10.0,709
R100,Q1,-0.1516569680197094,10.0,709
R100,C2,0.2362562347321877,10.0,709
A,C1,0.25681239553099544,10.0,709
A,Q1,-0.05365847143423384,10.0,709
A,C2,-0.20151120542928141,10.0,709
R100,C1,-0.25171657943182196,10.0,710
R100,Q1,-0.109549399674797,10.0,710
R100,C2,0.25294517944595524,10.0,710
A,C1,0.1654615780728704,10.0,710
A,Q1,0.11368053665747714,10.0,710
A,C2,-0.19155334724080278,10.0,710
R100,C1,-0.2494696489751342,10.0,711
R100,Q1,-0.14234565434841903,10.0,711
R100,C2,0.2400850290514465,10.0,711
A,C1,-0.025314564587572377,10.0,711
A,Q1,-0.3230505560812264,10.0,711
A,C2,0.1489228744363646,10.0,711
R100,C1,-0.2523583787577096,10.0,712
R100,Q1,-0.14980838665151255,10.0,712
R100,C2,0.2357688491331611,10.0,712
A,C1,-0.1000321479792798,10.0,712
